,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
587,TOTAL SYS SVCS INC,COM,891906109,68180000,1390570,SH, ,DFND,2016-12-31
588,TRACTOR SUPPLY CO,COM,892356106,62695000,827000,SH, ,DFND,2016-12-31
589,TRANSDIGM GROUP INC,COM,893641100,498000,2000,SH, ,DFND,2016-12-31
590,TRANSUNION,COM,89400J107,4726000,152800,SH, ,DFND,2016-12-31
591,TRI POINTE GROUP INC,COM,87265H109,7891000,687400,SH, ,DFND,2016-12-31
592,TRIMBLE INC,COM,896239100,11493000,381200,SH, ,DFND,2016-12-31
593,TRINA SOLAR LIMITED,SPON ADR,89628E104,2091000,224800,SH, ,DFND,2016-12-31
594,TRINSEO S A,SHS,L9340P101,7911000,133400,SH, ,DFND,2016-12-31
595,TTM TECHNOLOGIES INC,COM,87305R109,7299000,535500,SH, ,DFND,2016-12-31
596,TWENTY FIRST CENTY FOX INC,CL A,90130A101,56000,2000,SH, ,DFND,2016-12-31
597,TYSON FOODS INC,CL A,902494103,32870000,532916,SH, ,DFND,2016-12-31
598,U S CONCRETE INC,COM NEW,90333L201,10978000,167600,SH, ,DFND,2016-12-31
599,U S SILICA HLDGS INC,COM,90346E103,89526000,1579497,SH, ,DFND,2016-12-31
600,ULTA SALON COSMETCS & FRAG I,COM,90384S303,122677000,481200,SH, ,DFND,2016-12-31
601,UNION PAC CORP,COM,907818108,5329000,51400,SH, ,DFND,2016-12-31
602,UNISYS CORP,COM NEW,909214306,2866000,191700,SH, ,DFND,2016-12-31
603,UNITED STATES STL CORP NEW,COM,912909108,42484000,1286993,SH, ,DFND,2016-12-31
604,UNITEDHEALTH GROUP INC,COM,91324P102,9842000,61500,SH, ,DFND,2016-12-31
605,UNIVAR INC,COM,91336L107,5975000,210600,SH, ,DFND,2016-12-31
606,UNIVERSAL DISPLAY CORP,COM,91347P105,3108000,55200,SH, ,DFND,2016-12-31
607,UNUM GROUP,COM,91529Y106,10838000,246700,SH, ,DFND,2016-12-31
608,URBAN OUTFITTERS INC,COM,917047102,10250000,359900,SH, ,DFND,2016-12-31
609,US FOODS HLDG CORP,COM,912008109,10044000,365490,SH, ,DFND,2016-12-31
610,VALE S A,ADR,91912E105,198000,26000,SH, ,DFND,2016-12-31
611,VALEANT PHARMACEUTICALS INTL,COM,91911K102,19166000,1320000,SH,Call,DFND,2016-12-31
612,VALSPAR CORP,COM,920355104,9853000,95100,SH, ,DFND,2016-12-31
613,VANDA PHARMACEUTICALS INC,COM,921659108,2410000,151100,SH, ,DFND,2016-12-31
614,VANECK VECTORS ETF TR,GOLD MINERS ETF,92189F106,21966000,1050000,SH,Call,DFND,2016-12-31
615,VANECK VECTORS ETF TR,OIL SVCS ETF,92189F718,334000,10000,SH,Put,DFND,2016-12-31
616,VANECK VECTORS ETF TR,SEMICONDUCTOR ET,92189F676,3475000,48500,SH,Call,DFND,2016-12-31
617,VANECK VECTORS ETF TR,SEMICONDUCTOR ET,92189F676,3475000,48500,SH,Put,DFND,2016-12-31
618,VANTIV INC,CL A,92210H105,5962000,100000,SH, ,DFND,2016-12-31
619,VCA INC,COM,918194101,21089000,307200,SH, ,DFND,2016-12-31
620,VEEVA SYS INC,CL A COM,922475108,1697000,41700,SH, ,DFND,2016-12-31
621,VERIZON COMMUNICATIONS INC,COM,92343V104,151528000,2838659,SH, ,DFND,2016-12-31
622,VERTEX PHARMACEUTICALS INC,COM,92532F100,65345000,887000,SH, ,DFND,2016-12-31
623,VIACOM INC NEW,CL B,92553P201,51695000,1472800,SH, ,DFND,2016-12-31
624,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,22497000,2043300,SH, ,DFND,2016-12-31
625,VISA INC,COM CL A,92826C839,228510000,2928868,SH, ,DFND,2016-12-31
626,VISTEON CORP,COM NEW,92839U206,9615000,119683,SH, ,DFND,2016-12-31
627,VULCAN MATLS CO,COM,929160109,36469000,291400,SH, ,DFND,2016-12-31
628,WABCO HLDGS INC,COM,92927K102,21368000,201300,SH, ,DFND,2016-12-31
629,WABTEC CORP,COM,929740108,6633000,79900,SH, ,DFND,2016-12-31
630,WADDELL & REED FINL INC,CL A,930059100,976000,50000,SH,Put,DFND,2016-12-31
631,WEATHERFORD INTL PLC,ORD SHS,G48833100,42394000,8495785,SH, ,DFND,2016-12-31
632,WEBMD HEALTH CORP,COM,94770V102,496000,10000,SH, ,DFND,2016-12-31
633,WEBMD HEALTH CORP,COM,94770V102,12888000,260000,SH,Put,DFND,2016-12-31
634,WELLS FARGO & CO NEW,COM,949746101,8724000,158300,SH, ,DFND,2016-12-31
635,WELLS FARGO & CO NEW,COM,949746101,11022000,200000,SH,Put,DFND,2016-12-31
636,WELLTOWER INC,COM,95040Q104,6372000,95200,SH, ,DFND,2016-12-31
637,WESCO INTL INC,COM,95082P105,17729000,266400,SH, ,DFND,2016-12-31
638,WESTERN DIGITAL CORP,COM,958102105,6204000,91300,SH, ,DFND,2016-12-31
639,WESTLAKE CHEM CORP,COM,960413102,31097000,555400,SH, ,DFND,2016-12-31
640,WESTROCK CO,COM,96145D105,8316000,163793,SH, ,DFND,2016-12-31
641,WEX INC,COM,96208T104,52659000,471853,SH, ,DFND,2016-12-31
642,WEYERHAEUSER CO,COM,962166104,229000,7600,SH, ,DFND,2016-12-31
643,WHITING PETE CORP NEW,COM,966387102,57685000,4799081,SH, ,DFND,2016-12-31
644,WHITING PETE CORP NEW,COM,966387102,8414000,700000,SH,Call,DFND,2016-12-31
645,WHOLE FOODS MKT INC,COM,966837106,16044000,521600,SH, ,DFND,2016-12-31
646,WILDHORSE RESOURCE DEV CORP,COM,96812T102,2529000,173239,SH, ,DFND,2016-12-31
647,WILLIAMS CLAYTON ENERGY INC,COM,969490101,3438000,28827,SH, ,DFND,2016-12-31
648,WILLIAMS COS INC DEL,COM,969457100,221596000,7116122,SH, ,DFND,2016-12-31
649,WIX COM LTD,SHS,M98068105,27759000,623100,SH, ,DFND,2016-12-31
650,WPX ENERGY INC,COM,98212B103,81279000,5578519,SH, ,DFND,2016-12-31
651,WRIGHT MED GROUP N V,ORD SHS 0.03 PAR,N96617118,2925000,127300,SH, ,DFND,2016-12-31
652,WYNDHAM WORLDWIDE CORP,COM,98310W108,6713000,87900,SH, ,DFND,2016-12-31
653,WYNN RESORTS LTD,COM,983134107,18980000,219400,SH, ,DFND,2016-12-31
654,WYNN RESORTS LTD,COM,983134107,1298000,15000,SH,Call,DFND,2016-12-31
655,XENON PHARMACEUTICALS INC,COM,98420N105,2388000,310179,SH, ,DFND,2016-12-31
656,XILINX INC,COM,983919101,15799000,261700,SH, ,DFND,2016-12-31
657,XYLEM INC,COM,98419M100,1288000,26000,SH, ,DFND,2016-12-31
658,YAHOO INC,COM,984332106,204397000,5285677,SH, ,DFND,2016-12-31
659,YELP INC,CL A,985817105,8537000,223900,SH, ,DFND,2016-12-31
660,YY INC,ADS REPCOM CLA,98426T106,5412000,137300,SH, ,DFND,2016-12-31
661,ZAYO GROUP HLDGS INC,COM,98919V105,6059000,184400,SH, ,DFND,2016-12-31
662,ZELTIQ AESTHETICS INC,COM,98933Q108,5462000,125506,SH, ,DFND,2016-12-31
663,ZIMMER BIOMET HLDGS INC,COM,98956P102,32921000,319000,SH, ,DFND,2016-12-31
664,ZOETIS INC,CL A,98978V103,54927000,1026093,SH, ,DFND,2016-12-31
665,ZTO EXPRESS CAYMAN INC,SPONSORED ADR,98980A105,4828000,400000,SH, ,DFND,2016-12-31
666,ZUMIEZ INC,COM,989817101,6581000,301200,SH, ,DFND,2016-12-31
