,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
588,SPRINT CORP,COM SER 1,85207U105,1133000,250000,SH, ,DFND,2016-06-30
589,SQUARE INC,CL A,852234103,7345000,811625,SH, ,DFND,2016-06-30
590,STANLEY BLACK & DECKER INC,COM,854502101,3348000,30100,SH, ,DFND,2016-06-30
591,STARBUCKS CORP,COM,855244109,40612000,711000,SH, ,DFND,2016-06-30
592,STARBUCKS CORP,PUT,855244109,7140000,125000,SH,Put,DFND,2016-06-30
593,STARZ,COM SER A,85571Q102,731000,24417,SH, ,DFND,2016-06-30
594,STEEL DYNAMICS INC,COM,858119100,990000,40400,SH, ,DFND,2016-06-30
595,SUMMIT MATLS INC,CL A,86614U100,31195000,1524700,SH, ,DFND,2016-06-30
596,SUMMIT THERAPEUTICS PLC,SPONS ADS,86627R102,7493000,926199,SH, ,DFND,2016-06-30
597,SUNCOR ENERGY INC NEW,COM,867224107,48797000,1765000,SH, ,DFND,2016-06-30
598,SUNPOWER CORP,CALL,867652406,6196000,400000,SH,Call,DFND,2016-06-30
599,SUNPOWER CORP,COM,867652406,35401000,2285400,SH, ,DFND,2016-06-30
600,SUNPOWER CORP,PUT,867652406,3873000,250000,SH,Put,DFND,2016-06-30
601,SUNRUN INC,COM,86771W105,10555000,1780000,SH, ,DFND,2016-06-30
602,SUPERIOR ENERGY SVCS INC,COM,868157108,5523000,300000,SH, ,DFND,2016-06-30
603,SUPERNUS PHARMACEUTICALS INC,COM,868459108,725000,35600,SH, ,DFND,2016-06-30
604,SURGERY PARTNERS INC,COM,86881A100,1518000,84800,SH, ,DFND,2016-06-30
605,SWIFT TRANSN CO,CL A,87074U101,9724000,631000,SH, ,DFND,2016-06-30
606,SYNCHRONY FINL,COM,87165B103,73157000,2893855,SH, ,DFND,2016-06-30
607,T MOBILE US INC,COM,872590104,506000,11700,SH, ,DFND,2016-06-30
608,T2 BIOSYSTEMS INC,COM,89853L104,8031000,1017833,SH, ,DFND,2016-06-30
609,TAILORED BRANDS INC,COM,87403A107,8394000,663000,SH, ,DFND,2016-06-30
610,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,33021000,870800,SH, ,DFND,2016-06-30
611,TANDEM DIABETES CARE INC,COM,875372104,6409000,850000,SH, ,DFND,2016-06-30
612,TARGA RES CORP,COM,87612G101,24909000,591100,SH, ,DFND,2016-06-30
613,TELADOC INC,COM,87918A105,1666000,104000,SH, ,DFND,2016-06-30
614,TEREX CORP NEW,COM,880779103,6684000,329100,SH, ,DFND,2016-06-30
615,TERRAFORM PWR INC,CL A COM,88104R100,1235000,113300,SH, ,DFND,2016-06-30
616,TESORO CORP,COM,881609101,124906000,1667197,SH, ,DFND,2016-06-30
617,TESORO LOGISTICS LP,COM UNIT LP,88160T107,297000,6000,SH, ,DFND,2016-06-30
618,TETRA TECHNOLOGIES INC DEL,COM,88162F105,30484000,4785514,SH, ,DFND,2016-06-30
619,TEXAS ROADHOUSE INC,COM,882681109,12166000,266800,SH, ,DFND,2016-06-30
620,TEXTRON INC,COM,883203101,12511000,342200,SH, ,DFND,2016-06-30
621,TIFFANY & CO NEW,COM,886547108,1534000,25300,SH, ,DFND,2016-06-30
622,TILE SHOP HLDGS INC,COM,88677Q109,1716000,86300,SH, ,DFND,2016-06-30
623,TIM PARTICIPACOES S A,SPONSORED ADR,88706P205,11524000,1092300,SH, ,DFND,2016-06-30
624,TIME WARNER INC,COM NEW,887317303,32041000,435693,SH, ,DFND,2016-06-30
625,TIMKEN CO,COM,887389104,2897000,94500,SH, ,DFND,2016-06-30
626,TITAN INTL INC ILL,COM,88830M102,63000,10200,SH, ,DFND,2016-06-30
627,TOTAL S A,SPONSORED ADR,89151E109,29726000,618000,SH, ,DFND,2016-06-30
628,TOTAL SYS SVCS INC,COM,891906109,12040000,226700,SH, ,DFND,2016-06-30
629,TRACTOR SUPPLY CO,COM,892356106,18282000,200500,SH, ,DFND,2016-06-30
630,TRANSCANADA CORP,COM,89353D107,3337000,73800,SH, ,DFND,2016-06-30
631,TRANSUNION,COM,89400J107,26090000,780200,SH, ,DFND,2016-06-30
632,TRAVELPORT WORLDWIDE LTD,SHS,G9019D104,2523000,195700,SH, ,DFND,2016-06-30
633,TREEHOUSE FOODS INC,COM,89469A104,43329000,422100,SH, ,DFND,2016-06-30
634,TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,3316000,369300,SH, ,DFND,2016-06-30
635,TRIPADVISOR INC,COM,896945201,14776000,229800,SH, ,DFND,2016-06-30
636,TUESDAY MORNING CORP,COM NEW,899035505,2458000,350100,SH, ,DFND,2016-06-30
637,TURQUOISE HILL RES LTD,COM,900435108,3848000,1138500,SH, ,DFND,2016-06-30
638,TWITTER INC,COM,90184L102,21332000,1261500,SH, ,DFND,2016-06-30
639,TYCO INTL PLC,SHS,G91442106,15668000,367800,SH, ,DFND,2016-06-30
640,TYSON FOODS INC,CL A,902494103,8349000,125000,SH, ,DFND,2016-06-30
641,U S CONCRETE INC,COM NEW,90333L201,548000,9000,SH, ,DFND,2016-06-30
642,U S SILICA HLDGS INC,COM,90346E103,19634000,569600,SH, ,DFND,2016-06-30
643,UGI CORP NEW,COM,902681105,118000,2599,SH, ,DFND,2016-06-30
644,ULTA SALON COSMETCS & FRAG I,COM,90384S303,2948000,12100,SH, ,DFND,2016-06-30
645,UNDER ARMOUR INC,CL A,904311107,52815000,1316100,SH, ,DFND,2016-06-30
646,UNDER ARMOUR INC,CL C,904311206,27735000,761964,SH, ,DFND,2016-06-30
647,UNION PAC CORP,COM,907818108,17476000,200300,SH, ,DFND,2016-06-30
648,UNIQURE NV,SHS,N90064101,4145000,562447,SH, ,DFND,2016-06-30
649,UNITED CONTL HLDGS INC,COM,910047109,24657000,600800,SH, ,DFND,2016-06-30
650,UNITED TECHNOLOGIES CORP,COM,913017109,51184000,499110,SH, ,DFND,2016-06-30
651,UNIVERSAL HLTH SVCS INC,CL B,913903100,362000,2700,SH, ,DFND,2016-06-30
652,V F CORP,COM,918204108,2945000,47900,SH, ,DFND,2016-06-30
653,VALEANT PHARMACEUTICALS INTL,CALL,91911K102,28800000,1430000,SH,Call,DFND,2016-06-30
654,VALEANT PHARMACEUTICALS INTL,COM,91911K102,77225000,3834400,SH, ,DFND,2016-06-30
655,VALIDUS HOLDINGS LTD,COM SHS,G9319H102,8513000,175200,SH, ,DFND,2016-06-30
656,VANECK VECTORS ETF TR,PUT,92189F106,4157000,150000,SH,Put,DFND,2016-06-30
657,VANECK VECTORS ETF TR,PUT,92189F718,5850000,200000,SH,Put,DFND,2016-06-30
658,VCA INC,COM,918194101,906000,13400,SH, ,DFND,2016-06-30
659,VERIFONE SYS INC,COM,92342Y109,6597000,355800,SH, ,DFND,2016-06-30
660,VERIZON COMMUNICATIONS INC,PUT,92343V104,50256000,900000,SH,Put,DFND,2016-06-30
661,VIACOM INC NEW,CL B,92553P201,4711000,113600,SH, ,DFND,2016-06-30
662,VISA INC,COM CL A,92826C839,43338000,584300,SH, ,DFND,2016-06-30
663,VISTA OUTDOOR INC,COM,928377100,9756000,204400,SH, ,DFND,2016-06-30
664,VITAE PHARMACEUTICALS INC,COM,92847N103,594000,55074,SH, ,DFND,2016-06-30
665,VIVINT SOLAR INC,COM,92854Q106,1034000,336700,SH, ,DFND,2016-06-30
666,VMWARE INC,CL A COM,928563402,51017000,891600,SH, ,DFND,2016-06-30
667,VULCAN MATLS CO,COM,929160109,21352000,177400,SH, ,DFND,2016-06-30
668,WABCO HLDGS INC,COM,92927K102,26564000,290100,SH, ,DFND,2016-06-30
669,WAL-MART STORES INC,COM,931142103,3651000,50000,SH, ,DFND,2016-06-30
670,WASTE MGMT INC DEL,COM,94106L109,22373000,337600,SH, ,DFND,2016-06-30
671,WEATHERFORD INTL PLC,ORD SHS,G48833100,7437000,1340000,SH, ,DFND,2016-06-30
672,WEBMD HEALTH CORP,COM,94770V102,7815000,134478,SH, ,DFND,2016-06-30
673,WEIGHT WATCHERS INTL INC NEW,COM,948626106,12000,1000,SH, ,DFND,2016-06-30
674,WELLCARE HEALTH PLANS INC,COM,94946T106,14054000,131000,SH, ,DFND,2016-06-30
675,WERNER ENTERPRISES INC,COM,950755108,14620000,636500,SH, ,DFND,2016-06-30
676,WESCO INTL INC,COM,95082P105,40603000,788566,SH, ,DFND,2016-06-30
677,WESTERN REFNG INC,COM,959319104,5158000,250000,SH, ,DFND,2016-06-30
678,WESTLAKE CHEM CORP,COM,960413102,9399000,219000,SH, ,DFND,2016-06-30
679,WESTROCK CO,COM,96145D105,2138000,55000,SH, ,DFND,2016-06-30
680,WEX INC,COM,96208T104,21697000,244696,SH, ,DFND,2016-06-30
681,WEYERHAEUSER CO,COM,962166104,50416000,1693521,SH, ,DFND,2016-06-30
682,WHIRLPOOL CORP,COM,963320106,15589000,93550,SH, ,DFND,2016-06-30
683,WHITEWAVE FOODS CO,COM,966244105,1878000,40000,SH, ,DFND,2016-06-30
684,WILLIAMS COS INC DEL,COM,969457100,71254000,3294200,SH, ,DFND,2016-06-30
685,WILLIAMS SONOMA INC,COM,969904101,17214000,330215,SH, ,DFND,2016-06-30
686,WILLIS TOWERS WATSON PUB LTD,SHS,G96629103,2722000,21900,SH, ,DFND,2016-06-30
687,WISDOMTREE INVTS INC,PUT,97717P104,1958000,200000,SH,Put,DFND,2016-06-30
688,WIX COM LTD,SHS,M98068105,13597000,448000,SH, ,DFND,2016-06-30
689,WOLVERINE WORLD WIDE INC,COM,978097103,20379000,1002900,SH, ,DFND,2016-06-30
690,WPX ENERGY INC,COM,98212B103,3724000,400000,SH, ,DFND,2016-06-30
691,WRIGHT MED GROUP N V,ORD SHS 0.03 PAR,N96617118,30774000,1771700,SH, ,DFND,2016-06-30
692,WYNN RESORTS LTD,COM,983134107,43537000,480328,SH, ,DFND,2016-06-30
693,XENON PHARMACEUTICALS INC,COM,98420N105,2115000,358531,SH, ,DFND,2016-06-30
694,YAHOO INC,COM,984332106,53219000,1416900,SH, ,DFND,2016-06-30
695,YELP INC,CL A,985817105,3795000,125000,SH, ,DFND,2016-06-30
696,YUM BRANDS INC,COM,988498101,8499000,102500,SH, ,DFND,2016-06-30
697,ZELTIQ AESTHETICS INC,COM,98933Q108,60666000,2219762,SH, ,DFND,2016-06-30
698,ZENDESK INC,COM,98936J101,3741000,141800,SH, ,DFND,2016-06-30
699,ZIMMER BIOMET HLDGS INC,COM,98956P102,56952000,473100,SH, ,DFND,2016-06-30
700,ZIONS BANCORPORATION,COM,989701107,166000,6600,SH, ,DFND,2016-06-30
701,ZOETIS INC,CL A,98978V103,208844000,4400417,SH, ,DFND,2016-06-30
702,ZUMIEZ INC,COM,989817101,1789000,125000,SH, ,DFND,2016-06-30
703,ZYNGA INC,CL A,98986T108,3739000,1501600,SH, ,DFND,2016-06-30
