,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
578,NEXSTAR MEDIA GROUP INC,CL A,65336K103,742000,8250,SH, ,DFND,2020-09-30
579,NEXTERA ENERGY INC,COM,65339F101,68446000,246600,SH, ,DFND,2020-09-30
580,NGM BIOPHARMACEUTICALS INC,COM,62921N105,25645000,1611850,SH, ,DFND,2020-09-30
581,NICE LTD,SPONSORED ADR,653656108,85914000,378427,SH, ,DFND,2020-09-30
582,NIKOLA CORP,COM,654110105,7296000,356227,SH, ,DFND,2020-09-30
583,NIO INC,SPON ADS,62914V106,1842000,86798,SH, ,DFND,2020-09-30
584,NMI HLDGS INC,CL A,629209305,13463000,756349,SH, ,DFND,2020-09-30
585,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,10073000,588692,SH, ,DFND,2020-09-30
586,NOVARTIS AG,SPONSORED ADR,66987V109,69127000,794930,SH, ,DFND,2020-09-30
587,NOVAVAX INC,COM NEW,670002401,64730000,597419,SH, ,DFND,2020-09-30
588,NRG ENERGY INC,COM NEW,629377508,192000,6250,SH, ,DFND,2020-09-30
589,NUANCE COMMUNICATIONS INC,COM,67020Y100,14896000,448812,SH, ,DFND,2020-09-30
590,NUCOR CORP,COM,670346105,3365000,75000,SH, ,DFND,2020-09-30
591,NUTANIX INC,CL A,67059N108,2306000,103975,SH, ,DFND,2020-09-30
592,NVR INC,COM,62944T105,4381000,1073,SH, ,DFND,2020-09-30
593,NXP SEMICONDUCTORS N V,COM,N6596X109,113104000,906207,SH, ,DFND,2020-09-30
594,OCCIDENTAL PETE CORP,COM,674599105,15020000,1500499,SH, ,DFND,2020-09-30
595,OGE ENERGY CORP,COM,670837103,2513000,83800,SH, ,DFND,2020-09-30
596,OLD DOMINION FREIGHT LINE IN,COM,679580100,50880000,281227,SH, ,DFND,2020-09-30
597,OMNICELL COM,COM,68213N109,23408000,313526,SH, ,DFND,2020-09-30
598,OMNICOM GROUP INC,COM,681919106,39429000,796546,SH, ,DFND,2020-09-30
599,ON SEMICONDUCTOR CORP,COM,682189105,44853000,2067925,SH, ,DFND,2020-09-30
600,ONEMAIN HLDGS INC,COM,68268W103,14307000,457819,SH, ,DFND,2020-09-30
601,ONEOK INC NEW,COM,682680103,13671000,526204,SH, ,DFND,2020-09-30
602,OPEN LENDING CORP,COM CL A,68373J104,24850000,974523,SH, ,DFND,2020-09-30
603,OPTION CARE HEALTH INC,COM NEW,68404L201,9849000,736614,SH, ,DFND,2020-09-30
604,ORACLE CORP,COM,68389X105,51163000,857000,SH, ,DFND,2020-09-30
605,ORASURE TECHNOLOGIES INC,COM,68554V108,19583000,1609140,SH, ,DFND,2020-09-30
606,OREILLY AUTOMOTIVE INC,COM,67103H107,14398000,31226,SH, ,DFND,2020-09-30
607,OTIS WORLDWIDE CORP,COM,68902V107,40239000,644642,SH, ,DFND,2020-09-30
608,OTONOMY INC,COM,68906L105,12897000,3184497,SH, ,DFND,2020-09-30
609,OUTFRONT MEDIA INC,COM,69007J106,7448000,511885,SH, ,DFND,2020-09-30
610,OVINTIV INC,COM,69047Q102,78000,9577,SH, ,DFND,2020-09-30
611,OWENS CORNING NEW,COM,690742101,24930000,362299,SH, ,DFND,2020-09-30
612,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,22816000,2311631,SH, ,DFND,2020-09-30
613,PACKAGING CORP AMER,COM,695156109,8609000,78947,SH, ,DFND,2020-09-30
614,PACTIV EVERGREEN INC,COM,69526K105,5715000,450000,SH, ,DFND,2020-09-30
615,PAGERDUTY INC,COM,69553P100,297000,10938,SH, ,DFND,2020-09-30
616,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,64038000,1698175,SH, ,DFND,2020-09-30
617,PALANTIR TECHNOLOGIES INC,CL A,69608A108,238000,25000,SH, ,DFND,2020-09-30
618,PALANTIR TECHNOLOGIES INC,CL A,69608A108,283853000,29879230,SH, ,DFND,2020-09-30
619,PALO ALTO NETWORKS INC,COM,697435105,77246000,315611,SH, ,DFND,2020-09-30
620,PAPA JOHNS INTL INC,COM,698813102,5722000,69545,SH, ,DFND,2020-09-30
621,PARK HOTELS RESORTS INC,COM,700517105,1660000,166205,SH, ,DFND,2020-09-30
622,PARKER-HANNIFIN CORP,COM,701094104,39882000,197102,SH, ,DFND,2020-09-30
623,PARSONS CORPORATION,COM,70202L102,8012000,238881,SH, ,DFND,2020-09-30
624,PAYPAL HLDGS INC,COM,70450Y103,212577000,1078909,SH, ,DFND,2020-09-30
625,PAYPAL HLDGS INC,COM,70450Y103,5911000,30000,SH,Call,DFND,2020-09-30
626,PDC ENERGY INC,COM,69327R101,1954000,157640,SH, ,DFND,2020-09-30
627,PENNYMAC MTG INVT TR,COM,70931T103,24000,1487,SH, ,DFND,2020-09-30
628,PEPSICO INC,COM,713448108,24815000,179040,SH, ,DFND,2020-09-30
629,PERFORMANCE FOOD GROUP CO,COM,71377A103,10213000,295000,SH, ,DFND,2020-09-30
630,PERRIGO CO PLC,SHS,G97822103,6019000,131100,SH, ,DFND,2020-09-30
631,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,76000,10555,SH, ,DFND,2020-09-30
632,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,2156000,95000,SH, ,DFND,2020-09-30
633,PERSPECTA INC,COM,715347100,37225000,1913865,SH, ,DFND,2020-09-30
634,PETROLEO BRASILEIRO SA PETRO,SPONSORED ADR,71654V408,9702000,1362645,SH, ,DFND,2020-09-30
635,PHILIP MORRIS INTL INC,COM,718172109,30197000,402681,SH, ,DFND,2020-09-30
636,PINTEREST INC,CL A,72352L106,120167000,2894884,SH, ,DFND,2020-09-30
637,PINTEREST INC,CL A,72352L106,12453000,300000,SH,Call,DFND,2020-09-30
638,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,4701000,771853,SH, ,DFND,2020-09-30
639,PLIANT THERAPEUTICS INC,COM,729139105,1166000,51500,SH, ,DFND,2020-09-30
640,PLURALSIGHT INC,COM CL A,72941B106,9016000,526342,SH, ,DFND,2020-09-30
641,PNM RES INC,COM,69349H107,5093000,123218,SH, ,DFND,2020-09-30
642,POPULAR INC,COM NEW,733174700,29436000,811572,SH, ,DFND,2020-09-30
643,PORTLAND GEN ELEC CO,COM NEW,736508847,2237000,63000,SH, ,DFND,2020-09-30
644,PPD INC,COM,69355F102,37414000,1011470,SH, ,DFND,2020-09-30
645,PRECISION BIOSCIENCES INC,COM,74019P108,1574000,255600,SH, ,DFND,2020-09-30
646,PRELUDE THERAPEUTICS INC,COM,74065P101,4691000,155690,SH, ,DFND,2020-09-30
647,PREVAIL THERAPEUTICS INC,COM,74140Y101,1602000,157335,SH, ,DFND,2020-09-30
648,PRIMERICA INC,COM,74164M108,192000,1700,SH, ,DFND,2020-09-30
649,PROCTER AND GAMBLE CO,COM,742718109,27094000,194934,SH, ,DFND,2020-09-30
650,PROOFPOINT INC,COM,743424103,55881000,529426,SH, ,DFND,2020-09-30
651,PROPTECH ACQUISITION CORP,COM CL A,74349F101,2226000,200000,SH, ,DFND,2020-09-30
652,PTC THERAPEUTICS INC,COM,69366J200,51230000,1095829,SH, ,DFND,2020-09-30
653,PUBLIC SVC ENTERPRISE GRP IN,COM,744573106,3970000,72300,SH, ,DFND,2020-09-30
654,QELL ACQUISITION CORP,UNIT 10/01/2025,G7307X121,3048000,300000,SH, ,DFND,2020-09-30
655,QEP RESOURCES INC,COM,74733V100,1271000,1407743,SH, ,DFND,2020-09-30
656,QORVO INC,COM,74736K101,126633000,981573,SH, ,DFND,2020-09-30
657,QTS RLTY TR INC,COM CL A,74736A103,21972000,348657,SH, ,DFND,2020-09-30
658,QUAKER CHEM CORP,COM,747316107,2839000,15800,SH, ,DFND,2020-09-30
659,QUALCOMM INC,COM,747525103,15979000,135787,SH, ,DFND,2020-09-30
660,QUANTA SVCS INC,COM,74762E102,48000,900,SH, ,DFND,2020-09-30
661,QUIDEL CORP,COM,74838J101,31117000,141841,SH, ,DFND,2020-09-30
662,QUOTIENT LTD,SHS,G73268107,5652000,1099548,SH, ,DFND,2020-09-30
663,R1 RCM INC,COM,749397105,4762000,277677,SH, ,DFND,2020-09-30
664,RACKSPACE TECHNOLOGY INC,COM,750102105,45452000,2356247,SH, ,DFND,2020-09-30
665,RADIAN GROUP INC,COM,750236101,27173000,1859857,SH, ,DFND,2020-09-30
666,RADNET INC,COM,750491102,387000,25236,SH, ,DFND,2020-09-30
667,RAPID7 INC,COM,753422104,320000,5219,SH, ,DFND,2020-09-30
668,RAYTHEON TECHNOLOGIES CORP,COM,75513E101,130217000,2263073,SH, ,DFND,2020-09-30
669,RAYTHEON TECHNOLOGIES CORP,COM,75513E101,69623000,1210000,SH,Call,DFND,2020-09-30
670,REALPAGE INC,COM,75606N109,1510000,26200,SH, ,DFND,2020-09-30
671,REDBALL ACQUISITION CORP,UNIT 99/99/9999,G7417R121,1057000,100000,SH, ,DFND,2020-09-30
672,REINSURANCE GRP OF AMERICA I,COM NEW,759351604,31816000,334237,SH, ,DFND,2020-09-30
673,RELIANCE STEEL & ALUMINUM CO,COM,759509102,7153000,70100,SH, ,DFND,2020-09-30
674,RELMADA THERAPEUTICS INC,COM,75955J402,7497000,199291,SH, ,DFND,2020-09-30
675,RENAISSANCERE HLDGS LTD,COM,G7496G103,146056000,860467,SH, ,DFND,2020-09-30
676,RENEWABLE ENERGY GROUP INC,COM NEW,75972A301,11230000,210230,SH, ,DFND,2020-09-30
677,REPAY HLDGS CORP,COM CL A,76029L100,28628000,1218234,SH, ,DFND,2020-09-30
678,REPLIGEN CORP,COM,759916109,98441000,667219,SH, ,DFND,2020-09-30
679,REPLIMUNE GROUP INC,COM,76029N106,22719000,986916,SH, ,DFND,2020-09-30
680,REPUBLIC SVCS INC,COM,760759100,4240000,45425,SH, ,DFND,2020-09-30
681,RETROPHIN INC,COM,761299106,19224000,1041405,SH, ,DFND,2020-09-30
682,REVOLVE GROUP INC,CL A,76156B107,20180000,1228268,SH, ,DFND,2020-09-30
683,RH,COM,74967X103,3329000,8700,SH, ,DFND,2020-09-30
684,RIBBIT LEAP LTD,UNIT 99/99/9999,G7552B121,3250000,250000,SH, ,DFND,2020-09-30
685,RINGCENTRAL INC,CL A,76680R206,44218000,161020,SH, ,DFND,2020-09-30
686,RIO TINTO PLC,SPONSORED ADR,767204100,931000,15420,SH, ,DFND,2020-09-30
687,ROKU INC,COM CL A,77543R102,22561000,119498,SH, ,DFND,2020-09-30
688,ROPER TECHNOLOGIES INC,COM,776696106,9584000,24256,SH, ,DFND,2020-09-30
689,ROSS STORES INC,COM,778296103,90011000,964545,SH, ,DFND,2020-09-30
690,ROYAL CARIBBEAN GROUP,COM,V7780T103,4770000,73686,SH, ,DFND,2020-09-30
691,ROYAL CARIBBEAN GROUP,COM,V7780T103,12946000,200000,SH,Call,DFND,2020-09-30
692,ROYAL DUTCH SHELL PLC,SPON ADR B,780259107,26720000,1103238,SH, ,DFND,2020-09-30
693,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,73334000,2913548,SH, ,DFND,2020-09-30
694,RPM INTL INC,COM,749685103,15695000,189465,SH, ,DFND,2020-09-30
695,RYDER SYS INC,COM,783549108,1224000,28974,SH, ,DFND,2020-09-30
696,S&P GLOBAL INC,COM,78409V104,29517000,81854,SH, ,DFND,2020-09-30
697,SAGE THERAPEUTICS INC,COM,78667J108,18471000,302214,SH, ,DFND,2020-09-30
698,SAIA INC,COM,78709Y105,2498000,19800,SH, ,DFND,2020-09-30
699,SAILPOINT TECHNLGIES HLDGS I,COM,78781P105,24915000,629633,SH, ,DFND,2020-09-30
700,SALLY BEAUTY HLDGS INC,COM,79546E104,415000,47779,SH, ,DFND,2020-09-30
701,SANOFI,SPONSORED ADR,80105N105,36565000,728824,SH, ,DFND,2020-09-30
702,SANTANDER CONSUMER USA HDG I,COM,80283M101,3412000,187600,SH, ,DFND,2020-09-30
703,SCHLUMBERGER LTD,COM,806857108,44558000,2863624,SH, ,DFND,2020-09-30
704,SCIPLAY CORP,CL A,809087109,2472000,152380,SH, ,DFND,2020-09-30
705,SCOTTS MIRACLE GRO CO,CL A,810186106,6680000,43688,SH, ,DFND,2020-09-30
706,SEA LTD,SPONSORD ADS,81141R100,789000,5120,SH, ,DFND,2020-09-30
707,SEATTLE GENETICS INC,COM,812578102,4041000,20649,SH, ,DFND,2020-09-30
708,SEAWORLD ENTMT INC,COM,81282V100,38614000,1958089,SH, ,DFND,2020-09-30
709,SELECT MED HLDGS CORP,COM,81619Q105,49071000,2356900,SH, ,DFND,2020-09-30
710,SELECT SECTOR SPDR TR,ENERGY,81369Y506,18569000,620000,SH, ,DFND,2020-09-30
711,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,641000,10000,SH, ,DFND,2020-09-30
712,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,1603000,25000,SH,Call,DFND,2020-09-30
713,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,1459000,60600,SH, ,DFND,2020-09-30
714,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,13840000,575000,SH,Call,DFND,2020-09-30
715,SELECT SECTOR SPDR TR,SBI INT-INDS,81369Y704,1540000,20000,SH, ,DFND,2020-09-30
716,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,18514000,311790,SH, ,DFND,2020-09-30
717,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,8907000,150000,SH,Call,DFND,2020-09-30
718,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,9546000,150000,SH,Put,DFND,2020-09-30
719,SELECTA BIOSCIENCES INC,COM,816212104,992000,400000,SH, ,DFND,2020-09-30
720,SELECTQUOTE INC,COM,816307300,15023000,741897,SH, ,DFND,2020-09-30
721,SENSATA TECHNOLOGIES HLDNG P,SHS,G8060N102,79855000,1851057,SH, ,DFND,2020-09-30
722,SENSIENT TECHNOLOGIES CORP,COM,81725T100,497000,8600,SH, ,DFND,2020-09-30
723,SERES THERAPEUTICS INC,COM,81750R102,4710000,166388,SH, ,DFND,2020-09-30
724,SHAW COMMUNICATIONS INC,CL B CONV,82028K200,18339000,1004666,SH, ,DFND,2020-09-30
725,SHIFT4 PMTS INC,CL A,82452J109,3886000,80359,SH, ,DFND,2020-09-30
726,SHOCKWAVE MED INC,COM,82489T104,53077000,700227,SH, ,DFND,2020-09-30
727,SHOE CARNIVAL INC,COM,824889109,13000,400,SH, ,DFND,2020-09-30
728,SHOPIFY INC,CL A,82509L107,40236000,39333,SH, ,DFND,2020-09-30
729,SHUTTERSTOCK INC,COM,825690100,1303000,25045,SH, ,DFND,2020-09-30
730,SIBANYE STILLWATER LTD,SPONSORED ADR,82575P107,7703000,691441,SH, ,DFND,2020-09-30
731,SIGNET JEWELERS LIMITED,SHS,G81276100,2811000,150300,SH, ,DFND,2020-09-30
732,SIMPLY GOOD FOODS CO,COM,82900L102,7482000,339305,SH, ,DFND,2020-09-30
733,SIRIUS XM HOLDINGS INC,COM,82968B103,5576000,1040249,SH, ,DFND,2020-09-30
734,SITEONE LANDSCAPE SUPPLY INC,COM,82982L103,2738000,22449,SH, ,DFND,2020-09-30
735,SJW GROUP,COM,784305104,251000,4122,SH, ,DFND,2020-09-30
736,SKECHERS U S A INC,CL A,830566105,24557000,812600,SH, ,DFND,2020-09-30
737,SKYWORKS SOLUTIONS INC,COM,83088M102,71562000,491835,SH, ,DFND,2020-09-30
738,SLM CORP,COM,78442P106,1779000,219882,SH, ,DFND,2020-09-30
739,SM ENERGY CO,COM,78454L100,1741000,1095000,SH, ,DFND,2020-09-30
740,SMARTSHEET INC,COM CL A,83200N103,8126000,164425,SH, ,DFND,2020-09-30
741,SMITH & NEPHEW GROUP PLC,SPDN ADR NEW,83175M205,4578000,117091,SH, ,DFND,2020-09-30
742,SNAP INC,CL A,83304A106,33246000,1273308,SH, ,DFND,2020-09-30
743,SNOWFLAKE INC,CL A,833445109,2510000,10000,SH, ,DFND,2020-09-30
744,SOHU COM LTD,SPONSORED ADS,83410S108,4243000,213630,SH, ,DFND,2020-09-30
745,SOLENO THERAPEUTICS INC,COM NEW,834203200,251000,100000,SH, ,DFND,2020-09-30
746,SONOS INC,COM,83570H108,49387000,3253413,SH, ,DFND,2020-09-30
747,SONY CORP,SPONSORED ADR,835699307,184000,2400,SH, ,DFND,2020-09-30
748,SOUTHWEST AIRLS CO,COM,844741108,31619000,843171,SH, ,DFND,2020-09-30
749,SOUTHWESTERN ENERGY CO,COM,845467109,10357000,4407415,SH, ,DFND,2020-09-30
750,SPDR GOLD TR,GOLD SHS,78463V107,5491000,31000,SH, ,DFND,2020-09-30
751,SPDR S&P 500 ETF TR,TR UNIT,78462F103,10047000,30000,SH,Call,DFND,2020-09-30
752,SPDR S&P 500 ETF TR,TR UNIT,78462F103,589406000,1760000,SH,Put,DFND,2020-09-30
753,SPDR SER TR,PORTFOLIO INTRMD,78464A375,25249000,686860,SH, ,DFND,2020-09-30
754,SPDR SER TR,S&P HOMEBUILD,78464A888,1886000,35000,SH, ,DFND,2020-09-30
755,SPDR SER TR,S&P HOMEBUILD,78464A888,6466000,120000,SH,Call,DFND,2020-09-30
756,SPECTRUM PHARMACEUTICALS INC,COM,84763A108,387000,94825,SH, ,DFND,2020-09-30
757,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,9572000,506184,SH, ,DFND,2020-09-30
758,SPIRIT AIRLS INC,COM,848577102,9655000,599717,SH, ,DFND,2020-09-30
759,SPIRIT AIRLS INC,COM,848577102,8050000,500000,SH,Call,DFND,2020-09-30
760,SPIRIT RLTY CAP INC NEW,COM NEW,84860W300,776000,23000,SH, ,DFND,2020-09-30
761,SPRINGWORKS THERAPEUTICS INC,COM,85205L107,13295000,278896,SH, ,DFND,2020-09-30
762,SPROUT SOCIAL INC,COM CL A,85209W109,1512000,39274,SH, ,DFND,2020-09-30
763,SQUARE INC,CL A,852234103,17456000,107390,SH, ,DFND,2020-09-30
764,STAMPS COM INC,COM NEW,852857200,12931000,53665,SH, ,DFND,2020-09-30
765,STANLEY BLACK & DECKER INC,COM,854502101,12772000,78743,SH, ,DFND,2020-09-30
766,STATE STR CORP,COM,857477103,4856000,81844,SH, ,DFND,2020-09-30
767,STEPSTONE GROUP INC,COM CL A,85914M107,582000,21873,SH, ,DFND,2020-09-30
768,STEWART INFORMATION SVCS COR,COM,860372101,892000,20400,SH, ,DFND,2020-09-30
769,STIFEL FINL CORP,COM,860630102,3554000,70300,SH, ,DFND,2020-09-30
770,STMICROELECTRONICS N V,NY REGISTRY,861012102,33425000,1089119,SH, ,DFND,2020-09-30
771,STOKE THERAPEUTICS INC,COM,86150R107,1314000,39244,SH, ,DFND,2020-09-30
772,STONECO LTD,COM CL A,G85158106,11203000,211812,SH, ,DFND,2020-09-30
773,SUNCOR ENERGY INC NEW,COM,867224107,19970000,1635000,SH, ,DFND,2020-09-30
774,SUNNOVA ENERGY INTL INC.,COM,86745K104,5050000,166069,SH, ,DFND,2020-09-30
775,SURFACE ONCOLOGY INC,COM,86877M209,12448000,1804020,SH, ,DFND,2020-09-30
776,SUTRO BIOPHARMA INC,COM,869367102,10155000,1010495,SH, ,DFND,2020-09-30
777,SWITCH INC,CL A,87105L104,15338000,982550,SH, ,DFND,2020-09-30
778,SWITCHBACK ENERGY ACQUISTN C,COM CL A,87105M102,390000,25000,SH, ,DFND,2020-09-30
779,SYNAPTICS INC,COM,87157D109,1319000,16400,SH, ,DFND,2020-09-30
780,SYNCHRONY FINANCIAL,COM,87165B103,60362000,2306551,SH, ,DFND,2020-09-30
781,SYNDAX PHARMACEUTICALS INC,COM,87164F105,2451000,166037,SH, ,DFND,2020-09-30
782,SYROS PHARMACEUTICALS INC,COM,87184Q107,5817000,657986,SH, ,DFND,2020-09-30
783,TACTILE SYS TECHNOLOGY INC,COM,87357P100,7282000,199007,SH, ,DFND,2020-09-30
784,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,5415000,66800,SH, ,DFND,2020-09-30
785,TALEND S A,ADS,874224207,32402000,829958,SH, ,DFND,2020-09-30
786,TANDEM DIABETES CARE INC,COM NEW,875372203,2733000,24082,SH, ,DFND,2020-09-30
787,TARGA RES CORP,COM,87612G101,40628000,2895805,SH, ,DFND,2020-09-30
788,TARGA RES CORP,COM,87612G101,3508000,250000,SH,Call,DFND,2020-09-30
789,TARGET CORP,COM,87612E106,34282000,217775,SH, ,DFND,2020-09-30
790,TAYSHA GENE THERAPIES INC,COM SHS,877619106,4480000,200000,SH, ,DFND,2020-09-30
791,TC ENERGY CORP,COM,87807B107,924000,22000,SH, ,DFND,2020-09-30
792,TECHNIPFMC PLC,COM,G87110105,7940000,1258275,SH, ,DFND,2020-09-30
793,TECK RESOURCES LTD,CL B,878742204,25463000,1829222,SH, ,DFND,2020-09-30
794,TEGNA INC,COM,87901J105,4064000,345892,SH, ,DFND,2020-09-30
795,TELADOC HEALTH INC,COM,87918A105,66000,300,SH, ,DFND,2020-09-30
796,TELEDYNE TECHNOLOGIES INC,COM,879360105,18986000,61203,SH, ,DFND,2020-09-30
797,TELEFONICA BRASIL SA,SPONSORED ADR,87936R106,4336000,565306,SH, ,DFND,2020-09-30
798,TELEPHONE & DATA SYS INC,COM NEW,879433829,453000,24540,SH, ,DFND,2020-09-30
799,TEMPUR SEALY INTL INC,COM,88023U101,36396000,408068,SH, ,DFND,2020-09-30
800,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,881624209,1628000,180714,SH, ,DFND,2020-09-30
801,TEXAS CAP BANCSHARES INC,COM,88224Q107,937000,30100,SH, ,DFND,2020-09-30
802,TEXAS ROADHOUSE INC,COM,882681109,35765000,588340,SH, ,DFND,2020-09-30
803,TFS FINL CORP,COM,87240R107,230000,15644,SH, ,DFND,2020-09-30
804,THERMO FISHER SCIENTIFIC INC,COM,883556102,39571000,89625,SH, ,DFND,2020-09-30
805,TIM PARTICIPACOES S A,SPONSORED ADR,88706P205,7535000,653486,SH, ,DFND,2020-09-30
806,TJX COS INC NEW,COM,872540109,37076000,666238,SH, ,DFND,2020-09-30
807,T-MOBILE US INC,COM,872590104,159071000,1390965,SH, ,DFND,2020-09-30
808,TRANSALTA CORP,COM,89346D107,9770000,1588142,SH, ,DFND,2020-09-30
809,TRANSDIGM GROUP INC,COM,893641100,71800000,151120,SH, ,DFND,2020-09-30
810,TRANSMEDICS GROUP INC,COM,89377M109,1240000,90009,SH, ,DFND,2020-09-30
811,TRANSUNION,COM,89400J107,11917000,141652,SH, ,DFND,2020-09-30
812,TREAN INS GROUP INC,COM,89457R101,1202000,78839,SH, ,DFND,2020-09-30
813,TREX CO INC,COM,89531P105,2756000,38492,SH, ,DFND,2020-09-30
814,TRICIDA INC,COM,89610F101,10952000,1208800,SH, ,DFND,2020-09-30
815,TRIP COM GROUP LTD,ADS,89677Q107,6376000,204750,SH, ,DFND,2020-09-30
816,TRIPADVISOR INC,COM,896945201,13657000,697142,SH, ,DFND,2020-09-30
817,TRUIST FINL CORP,COM,89832Q109,4920000,129300,SH, ,DFND,2020-09-30
818,TTM TECHNOLOGIES INC,COM,87305R109,34334000,3009137,SH, ,DFND,2020-09-30
819,TWILIO INC,CL A,90138F102,77000000,311628,SH, ,DFND,2020-09-30
820,TWITTER INC,COM,90184L102,30387000,682851,SH, ,DFND,2020-09-30
821,TYSON FOODS INC,CL A,902494103,31901000,536325,SH, ,DFND,2020-09-30
822,ULTRA CLEAN HLDGS INC,COM,90385V107,3518000,163950,SH, ,DFND,2020-09-30
823,UMPQUA HLDGS CORP,COM,904214103,197000,18572,SH, ,DFND,2020-09-30
824,UNDER ARMOUR INC,CL C,904311206,5057000,513900,SH, ,DFND,2020-09-30
825,UNION PAC CORP,COM,907818108,33839000,171885,SH, ,DFND,2020-09-30
826,UNIQURE NV,SHS,N90064101,33873000,919710,SH, ,DFND,2020-09-30
827,UNITED PARCEL SERVICE INC,CL B,911312106,8515000,51102,SH, ,DFND,2020-09-30
828,UNITED STATES STL CORP NEW,COM,912909108,12000000,1634933,SH, ,DFND,2020-09-30
829,UNITED STATES STL CORP NEW,COM,912909108,5505000,750000,SH,Call,DFND,2020-09-30
830,UNITED THERAPEUTICS CORP DEL,COM,91307C102,44493000,440527,SH, ,DFND,2020-09-30
831,UNITI GROUP INC,COM,91325V108,77000,7265,SH, ,DFND,2020-09-30
832,UNIVERSAL HLTH SVCS INC,CL B,913903100,12653000,118232,SH, ,DFND,2020-09-30
833,US FOODS HLDG CORP,COM,912008109,7344000,330504,SH, ,DFND,2020-09-30
834,VALE S A,SPONSORED ADS,91912E105,16619000,1570814,SH, ,DFND,2020-09-30
835,VALMONT INDS INC,COM,920253101,3266000,26300,SH, ,DFND,2020-09-30
836,VANECK VECTORS ETF TR,JR GOLD MINERS E,92189F791,554000,10000,SH, ,DFND,2020-09-30
837,VANGUARD SCOTTSDALE FDS,SHRT TRM CORP BD,92206C409,15302000,184690,SH, ,DFND,2020-09-30
838,VEONEER INC,COM,92336X109,468000,31819,SH, ,DFND,2020-09-30
839,VERISIGN INC,COM,92343E102,10015000,48887,SH, ,DFND,2020-09-30
840,VERTEX PHARMACEUTICALS INC,COM,92532F100,35430000,130200,SH, ,DFND,2020-09-30
841,VERTIV HOLDINGS CO,COM CL A,92537N108,4970000,286972,SH, ,DFND,2020-09-30
842,VIA OPTRONICS AG,SPONSORED ADS,91823Y109,980000,110000,SH, ,DFND,2020-09-30
843,VIAVI SOLUTIONS INC,COM,925550105,2334000,199000,SH, ,DFND,2020-09-30
844,VICI PPTYS INC,COM,925652109,28745000,1230000,SH, ,DFND,2020-09-30
845,VIRGIN GALACTIC HOLDINGS INC,COM,92766K106,753000,39143,SH, ,DFND,2020-09-30
846,VIRTUS INVT PARTNERS INC,COM,92828Q109,19148000,138100,SH, ,DFND,2020-09-30
847,VISA INC,COM CL A,92826C839,75555000,377832,SH, ,DFND,2020-09-30
848,VISTA OUTDOOR INC,COM,928377100,2089000,103500,SH, ,DFND,2020-09-30
849,VISTEON CORP,COM NEW,92839U206,5239000,75684,SH, ,DFND,2020-09-30
850,VISTRA CORP,COM,92840M102,5917000,313722,SH, ,DFND,2020-09-30
851,VITAL FARMS INC,COM,92847W103,1200000,29600,SH, ,DFND,2020-09-30
852,VIVINT SOLAR INC,COM,92854Q106,4235000,100000,SH, ,DFND,2020-09-30
853,VONAGE HLDGS CORP,COM,92886T201,37830000,3697940,SH, ,DFND,2020-09-30
854,VOYA FINANCIAL INC,COM,929089100,32795000,684224,SH, ,DFND,2020-09-30
855,VROOM INC,COM,92918V109,3925000,75800,SH, ,DFND,2020-09-30
856,VYNE THERAPEUTICS INC,COM NEW,92941V100,352000,212303,SH, ,DFND,2020-09-30
857,WALMART INC,COM,931142103,17880000,127794,SH, ,DFND,2020-09-30
858,WARRIOR MET COAL INC,COM,93627C101,11046000,646740,SH, ,DFND,2020-09-30
859,WATERS CORP,COM,941848103,20212000,103290,SH, ,DFND,2020-09-30
860,WATFORD HLDGS LTD,SHS,G94787101,213000,9300,SH, ,DFND,2020-09-30
861,WEIBO CORP,SPONSORED ADR,948596101,2958000,81185,SH, ,DFND,2020-09-30
862,WELLS FARGO CO NEW,COM,949746101,15134000,643710,SH, ,DFND,2020-09-30
863,WEST PHARMACEUTICAL SVSC INC,COM,955306105,16964000,61709,SH, ,DFND,2020-09-30
864,WESTERN DIGITAL CORP.,COM,958102105,4155000,113670,SH, ,DFND,2020-09-30
865,WESTLAKE CHEM CORP,COM,960413102,3673000,58100,SH, ,DFND,2020-09-30
