,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
589,SPDR GOLD TRUST,CALL,78463V107,133575000,1250000,SH,Call,DFND,2015-09-30
590,SPDR S&P 500 ETF TR,CALL,78462F103,1916000,10000,SH,Call,DFND,2015-09-30
591,SPDR S&P 500 ETF TR,PUT,78462F103,228998000,1195000,SH,Put,DFND,2015-09-30
592,SPDR S&P 500 ETF TR,TR UNIT,78462F103,6305000,32900,SH, ,DFND,2015-09-30
593,SPDR SERIES TRUST,CALL,78464A698,4942000,120000,SH,Call,DFND,2015-09-30
594,SPDR SERIES TRUST,PUT,78464A698,9266000,225000,SH,Put,DFND,2015-09-30
595,SPDR SERIES TRUST,S&P REGL BKG,78464A698,4921000,119498,SH, ,DFND,2015-09-30
596,SPDR SERIES TRUST,S&P RETAIL ETF,78464A714,2221000,50000,SH, ,DFND,2015-09-30
597,SPECTRANETICS CORP,COM,84760C107,8886000,753700,SH, ,DFND,2015-09-30
598,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,7251000,150000,SH, ,DFND,2015-09-30
599,SPIRIT AIRLS INC,COM,848577102,4730000,100000,SH, ,DFND,2015-09-30
600,SPLUNK INC,COM,848637104,177000,3200,SH, ,DFND,2015-09-30
601,SPRINGLEAF HLDGS INC,COM,85172J101,21095000,482500,SH, ,DFND,2015-09-30
602,SPRINGLEAF HLDGS INC,PUT,85172J101,4372000,100000,SH,Put,DFND,2015-09-30
603,SPROUTS FMRS MKT INC,COM,85208M102,5148000,244000,SH, ,DFND,2015-09-30
604,SPX CORP,CALL,784635104,596000,50000,SH,Call,DFND,2015-09-30
605,SPX CORP,COM,784635104,7753000,650400,SH, ,DFND,2015-09-30
606,SPX FLOW INC,COM,78469X107,31510000,915200,SH, ,DFND,2015-09-30
607,STAGE STORES INC,COM NEW,85254C305,2067000,210100,SH, ,DFND,2015-09-30
608,STANLEY BLACK & DECKER INC,COM,854502101,20305000,209375,SH, ,DFND,2015-09-30
609,STAPLES INC,CALL,855030102,1173000,100000,SH,Call,DFND,2015-09-30
610,STAPLES INC,COM,855030102,8081000,688900,SH, ,DFND,2015-09-30
611,STARBUCKS CORP,COM,855244109,100163000,1762200,SH, ,DFND,2015-09-30
612,STARWOOD HOTELS&RESORTS WRLD,COM,85590A401,21420000,322200,SH, ,DFND,2015-09-30
613,STEEL DYNAMICS INC,COM,858119100,53134000,3092800,SH, ,DFND,2015-09-30
614,STERICYCLE INC,COM,858912108,10560000,75800,SH, ,DFND,2015-09-30
615,STERIS CORP,COM,859152100,14021000,215800,SH, ,DFND,2015-09-30
616,STRYKER CORP,COM,863667101,24052000,255600,SH, ,DFND,2015-09-30
617,SUMMIT MATLS INC,CL A,86614U100,36678000,1954100,SH, ,DFND,2015-09-30
618,SUMMIT THERAPEUTICS PLC,SPONS ADS,86627R102,9573000,919639,SH, ,DFND,2015-09-30
619,SUNCOR ENERGY INC NEW,COM,867224107,17520000,655300,SH, ,DFND,2015-09-30
620,SUNEDISON INC,CALL,86732Y109,2154000,300000,SH,Call,DFND,2015-09-30
621,SUNEDISON INC,COM,86732Y109,56717000,7899235,SH, ,DFND,2015-09-30
622,SUNEDISON SEMICONDUCTOR LTD,SHS,Y8213L102,369000,35000,SH, ,DFND,2015-09-30
623,SUNPOWER CORP,COM,867652406,14032000,700200,SH, ,DFND,2015-09-30
624,SUNTRUST BKS INC,COM,867914103,11766000,307700,SH, ,DFND,2015-09-30
625,SUPERIOR ENERGY SVCS INC,COM,868157108,792000,62671,SH, ,DFND,2015-09-30
626,SUPERVALU INC,COM,868536103,5050000,703300,SH, ,DFND,2015-09-30
627,SURGICAL CARE AFFILIATES INC,COM,86881L106,324000,9900,SH, ,DFND,2015-09-30
628,SWIFT TRANSN CO,CL A,87074U101,38581000,2568649,SH, ,DFND,2015-09-30
629,SYNERGY PHARMACEUTICALS DEL,COM NEW,871639308,1358000,256208,SH, ,DFND,2015-09-30
630,SYNERGY RES CORP,COM,87164P103,4386000,447500,SH, ,DFND,2015-09-30
631,T MOBILE US INC,COM,872590104,62872000,1579300,SH, ,DFND,2015-09-30
632,T2 BIOSYSTEMS INC,COM,89853L104,4380000,500000,SH, ,DFND,2015-09-30
633,TABLEAU SOFTWARE INC,CL A,87336U105,3271000,41000,SH, ,DFND,2015-09-30
634,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADR,874039100,25051000,1207300,SH, ,DFND,2015-09-30
635,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,1046000,36400,SH, ,DFND,2015-09-30
636,TANDEM DIABETES CARE INC,COM,875372104,9960000,1130501,SH, ,DFND,2015-09-30
637,TARGET CORP,CALL,87612E106,5506000,70000,SH,Call,DFND,2015-09-30
638,TARGET CORP,COM,87612E106,826000,10500,SH, ,DFND,2015-09-30
639,TARGET CORP,PUT,87612E106,9833000,125000,SH,Put,DFND,2015-09-30
640,TE CONNECTIVITY LTD,REG SHS,H84989104,16350000,273000,SH, ,DFND,2015-09-30
641,TEAM HEALTH HOLDINGS INC,COM,87817A107,27820000,514900,SH, ,DFND,2015-09-30
642,TEEKAY CORPORATION,COM,Y8564W103,20523000,692400,SH, ,DFND,2015-09-30
643,TEEKAY TANKERS LTD,CALL,Y8565N102,2415000,350000,SH,Call,DFND,2015-09-30
644,TEEKAY TANKERS LTD,CL A,Y8565N102,12069000,1749100,SH, ,DFND,2015-09-30
645,TELEFLEX INC,COM,879369106,2969000,23900,SH, ,DFND,2015-09-30
646,TEMPUR SEALY INTL INC,COM,88023U101,32451000,454300,SH, ,DFND,2015-09-30
647,TENARIS S A,SPONSORED ADR,88031M109,1777000,73700,SH, ,DFND,2015-09-30
648,TENET HEALTHCARE CORP,COM NEW,88033G407,17079000,462600,SH, ,DFND,2015-09-30
649,TERRAFORM GLOBAL INC,CL A,88104M101,3176000,476900,SH, ,DFND,2015-09-30
650,TERRAFORM PWR INC,CL A COM,88104R100,13361000,939600,SH, ,DFND,2015-09-30
651,TESARO INC,COM,881569107,44579000,1111700,SH, ,DFND,2015-09-30
652,TESORO CORP,COM,881609101,17284000,177750,SH, ,DFND,2015-09-30
653,TESSERA TECHNOLOGIES INC,COM,88164L100,12604000,388900,SH, ,DFND,2015-09-30
654,TETRA TECHNOLOGIES INC DEL,COM,88162F105,2734000,462600,SH, ,DFND,2015-09-30
655,TEVA PHARMACEUTICAL INDS LTD,ADR,881624209,21105000,373800,SH, ,DFND,2015-09-30
656,TEVA PHARMACEUTICAL INDS LTD,CALL,881624209,56460000,1000000,SH,Call,DFND,2015-09-30
657,TEXAS ROADHOUSE INC,COM,882681109,24738000,665000,SH, ,DFND,2015-09-30
658,TEXTRON INC,COM,883203101,23668000,628800,SH, ,DFND,2015-09-30
659,THERAVANCE INC,COM,88338T104,1200000,167100,SH, ,DFND,2015-09-30
660,THERMO FISHER SCIENTIFIC INC,COM,883556102,220000,1800,SH, ,DFND,2015-09-30
661,TIFFANY & CO NEW,COM,886547108,6077000,78700,SH, ,DFND,2015-09-30
662,TIME INC NEW,COM,887228104,10354000,543500,SH, ,DFND,2015-09-30
663,TJX COS INC NEW,COM,872540109,63949000,895400,SH, ,DFND,2015-09-30
664,TOLL BROTHERS INC,COM,889478103,7704000,225000,SH, ,DFND,2015-09-30
665,TORNIER N V,SHS,N87237108,8726000,415700,SH, ,DFND,2015-09-30
666,TOTAL S A,SPONSORED ADR,89151E109,313000,7000,SH, ,DFND,2015-09-30
667,TOTAL SYS SVCS INC,COM,891906109,2024000,44560,SH, ,DFND,2015-09-30
668,TRANSDIGM GROUP INC,COM,893641100,12129000,57100,SH, ,DFND,2015-09-30
669,TRANSUNION,COM,89400J107,754000,30000,SH, ,DFND,2015-09-30
670,TREEHOUSE FOODS INC,CALL,89469A104,3890000,50000,SH,Call,DFND,2015-09-30
671,TREEHOUSE FOODS INC,COM,89469A104,4138000,53200,SH, ,DFND,2015-09-30
672,TRI POINTE GROUP INC,COM,87265H109,8418000,643100,SH, ,DFND,2015-09-30
673,TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,2588000,198600,SH, ,DFND,2015-09-30
674,TRIPADVISOR INC,COM,896945201,945000,15000,SH, ,DFND,2015-09-30
675,TUMI HLDGS INC,COM,89969Q104,4571000,259425,SH, ,DFND,2015-09-30
676,TWITTER INC,CALL,90184L102,6735000,250000,SH,Call,DFND,2015-09-30
677,TYCO INTL PLC,SHS,G91442106,54329000,1623700,SH, ,DFND,2015-09-30
678,TYSON FOODS INC,CL A,902494103,16397000,380450,SH, ,DFND,2015-09-30
679,TYSON FOODS INC,PUT,902494103,75425000,1750000,SH,Put,DFND,2015-09-30
680,U S G CORP,COM NEW,903293405,3000,100,SH, ,DFND,2015-09-30
681,U S SILICA HLDGS INC,COM,90346E103,9483000,673000,SH, ,DFND,2015-09-30
682,ULTA SALON COSMETCS & FRAG I,COM,90384S303,969000,5935,SH, ,DFND,2015-09-30
683,UNION PAC CORP,COM,907818108,999000,11300,SH, ,DFND,2015-09-30
684,UNIQURE NV,SHS,N90064101,11364000,555702,SH, ,DFND,2015-09-30
685,UNITED CONTL HLDGS INC,COM,910047109,6546000,123400,SH, ,DFND,2015-09-30
686,UNITED PARCEL SERVICE INC,CL B,911312106,555000,5625,SH, ,DFND,2015-09-30
687,UNITED RENTALS INC,COM,911363109,16778000,279400,SH, ,DFND,2015-09-30
688,UNITEDHEALTH GROUP INC,COM,91324P102,3213000,27700,SH, ,DFND,2015-09-30
689,UNUM GROUP,COM,91529Y106,9178000,286100,SH, ,DFND,2015-09-30
690,V F CORP,COM,918204108,13021000,190900,SH, ,DFND,2015-09-30
691,VALERO ENERGY CORP NEW,COM,91913Y100,28247000,470000,SH, ,DFND,2015-09-30
692,VALERO ENERGY CORP NEW,PUT,91913Y100,36060000,600000,SH,Put,DFND,2015-09-30
693,VALIDUS HOLDINGS LTD,COM SHS,G9319H102,15797000,350500,SH, ,DFND,2015-09-30
694,VALSPAR CORP,COM,920355104,46312000,644300,SH, ,DFND,2015-09-30
695,VANDA PHARMACEUTICALS INC,COM,921659108,21000,1900,SH, ,DFND,2015-09-30
696,VCA INC,COM,918194101,16364000,310800,SH, ,DFND,2015-09-30
697,VENTAS INC,COM,92276F100,7080000,126300,SH, ,DFND,2015-09-30
698,VERA BRADLEY INC,COM,92335C106,2458000,194900,SH, ,DFND,2015-09-30
699,VERIFONE SYS INC,COM,92342Y109,4312000,155500,SH, ,DFND,2015-09-30
700,VERSARTIS INC,COM,92529L102,1171000,101600,SH, ,DFND,2015-09-30
701,VERTEX PHARMACEUTICALS INC,COM,92532F100,1562000,15000,SH, ,DFND,2015-09-30
702,VIACOM INC NEW,CL A,92553P102,1700000,38400,SH, ,DFND,2015-09-30
703,VIACOM INC NEW,CL B,92553P201,30093000,697400,SH, ,DFND,2015-09-30
704,VIRGIN AMER INC,COM VTG,92765X208,7322000,213900,SH, ,DFND,2015-09-30
705,VISA INC,COM CL A,92826C839,74801000,1073800,SH, ,DFND,2015-09-30
706,VISTEON CORP,COM NEW,92839U206,82146000,811400,SH, ,DFND,2015-09-30
707,VITAE PHARMACEUTICALS INC,COM,92847N103,6546000,594535,SH, ,DFND,2015-09-30
708,VIVINT SOLAR INC,COM,92854Q106,128000,12200,SH, ,DFND,2015-09-30
709,VULCAN MATLS CO,COM,929160109,366000,4100,SH, ,DFND,2015-09-30
710,WABCO HLDGS INC,COM,92927K102,5255000,50125,SH, ,DFND,2015-09-30
711,WAGEWORKS INC,COM,930427109,437000,9700,SH, ,DFND,2015-09-30
712,WAL-MART STORES INC,CALL,931142103,51969000,801500,SH,Call,DFND,2015-09-30
713,WAYFAIR INC,CL A,94419L101,11969000,341400,SH, ,DFND,2015-09-30
714,WEATHERFORD INTL PLC,ORD SHS,G48833100,461000,54310,SH, ,DFND,2015-09-30
715,WEIGHT WATCHERS INTL INC NEW,COM,948626106,5198000,814700,SH, ,DFND,2015-09-30
716,WELLTOWER INC,COM,95040Q104,10510000,155200,SH, ,DFND,2015-09-30
717,WENDYS CO,COM,95058W100,112000,12900,SH, ,DFND,2015-09-30
718,WESTERN DIGITAL CORP,COM,958102105,30950000,389600,SH, ,DFND,2015-09-30
719,WESTERN REFNG INC,COM,959319104,19867000,450300,SH, ,DFND,2015-09-30
720,WESTROCK CO,COM,96145D105,48040000,933900,SH, ,DFND,2015-09-30
721,WEYERHAEUSER CO,PUT,962166104,27340000,1000000,SH,Put,DFND,2015-09-30
722,WHIRLPOOL CORP,COM,963320106,30159000,204800,SH, ,DFND,2015-09-30
723,WHITING PETE CORP NEW,COM,966387102,7875000,515700,SH, ,DFND,2015-09-30
724,WHOLE FOODS MKT INC,COM,966837106,3165000,100000,SH, ,DFND,2015-09-30
725,WILLIAMS COS INC DEL,COM,969457100,5225000,141800,SH, ,DFND,2015-09-30
726,WINGSTOP INC,COM,974155103,921000,38400,SH, ,DFND,2015-09-30
727,WIX COM LTD,SHS,M98068105,3291000,188900,SH, ,DFND,2015-09-30
728,WPX ENERGY INC,CALL,98212B103,3972000,600000,SH,Call,DFND,2015-09-30
729,WPX ENERGY INC,COM,98212B103,87951000,13285610,SH, ,DFND,2015-09-30
730,WYNDHAM WORLDWIDE CORP,COM,98310W108,137000,1900,SH, ,DFND,2015-09-30
731,WYNN RESORTS LTD,COM,983134107,33737000,635100,SH, ,DFND,2015-09-30
732,XENON PHARMACEUTICALS INC,COM,98420N105,2622000,317385,SH, ,DFND,2015-09-30
733,XL GROUP PLC,SHS,G98290102,14259000,392600,SH, ,DFND,2015-09-30
734,XPO LOGISTICS INC,CALL,983793100,2145000,90000,SH,Call,DFND,2015-09-30
735,XPO LOGISTICS INC,COM,983793100,16795000,704800,SH, ,DFND,2015-09-30
736,XYLEM INC,COM,98419M100,32273000,982450,SH, ,DFND,2015-09-30
737,YAHOO INC,COM,984332106,5455000,188700,SH, ,DFND,2015-09-30
738,YANDEX N V,SHS CLASS A,N97284108,6957000,648400,SH, ,DFND,2015-09-30
739,YUM BRANDS INC,COM,988498101,60458000,756194,SH, ,DFND,2015-09-30
740,ZELTIQ AESTHETICS INC,COM,98933Q108,46179000,1441750,SH, ,DFND,2015-09-30
741,ZENDESK INC,COM,98936J101,412000,20900,SH, ,DFND,2015-09-30
742,ZIMMER BIOMET HLDGS INC,COM,98956P102,4124000,43900,SH, ,DFND,2015-09-30
743,ZOETIS INC,CL A,98978V103,197203000,4788800,SH, ,DFND,2015-09-30
744,ZOGENIX INC,COM NEW,98978L204,51000,3800,SH, ,DFND,2015-09-30
745,ZS PHARMA INC,COM,98979G105,51091000,778120,SH, ,DFND,2015-09-30
746,ZUMIEZ INC,COM,989817101,4208000,269200,SH, ,DFND,2015-09-30
