,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
590,TYCO INTL PLC,SHS,G91442106,45846000,1064700,SH, ,DFND,2015-03-31
591,RESTAURANT BRANDS INTL INC,COM,76131D103,17285000,450000,SH, ,DFND,2015-03-31
592,AXALTA COATING SYS LTD,COM,G0750C108,1657000,60000,SH, ,DFND,2015-03-31
593,CROWN CASTLE INTL CORP NEW,COM,22822V101,69647000,843800,SH, ,DFND,2015-03-31
594,FIAT CHRYSLER AUTOMOBILES N,SHS,N31738102,1598000,98000,SH, ,DFND,2015-03-31
595,KLX INC,COM,482539103,5330000,138300,SH, ,DFND,2015-03-31
596,LIBERTY BROADBAND CORP,COM SER A,530307107,243000,4300,SH, ,DFND,2015-03-31
597,LIBERTY BROADBAND CORP,COM SER C,530307305,8931000,157800,SH, ,DFND,2015-03-31
598,WAYFAIR INC,CL A,94419L101,1744000,54300,SH, ,DFND,2015-03-31
599,CHINA SOUTHN AIRLS LTD,SPON ADR CL H,169409109,497000,13800,SH, ,DFND,2015-03-31
600,DBV TECHNOLOGIES S A,SPONSORED ADR,23306J101,8994000,385000,SH, ,DFND,2015-03-31
601,ISHARES TR,CALL,464287655,18457000,148400,SH,Call,DFND,2015-03-31
602,SCHLUMBERGER LTD,PUT,806857108,33376000,400000,SH,Put,DFND,2015-03-31
603,TETRALOGIC PHARMACEUTICALS C,COM,88165U109,550000,125559,SH, ,DFND,2015-03-31
604,BELLICUM PHARMACEUTICALS INC,COM,079481107,8529000,368100,SH, ,DFND,2015-03-31
605,CYMABAY THERAPEUTICS INC,COM,23257D103,4050000,585288,SH, ,DFND,2015-03-31
606,CATALYST PHARM PARTNERS INC,COM,14888U101,28439000,6568000,SH, ,DFND,2015-03-31
607,MARKET VECTORS ETF TR,CALL,57060U100,51528000,2825000,SH,Call,DFND,2015-03-31
608,BAKER HUGHES INC,CALL,057224107,19074000,300000,SH,Call,DFND,2015-03-31
609,ISHARES TR,CALL,464287234,40130000,1000000,SH,Call,DFND,2015-03-31
610,AAC HLDGS INC,COM,000307108,3823000,125000,SH, ,DFND,2015-03-31
611,ATARA BIOTHERAPEUTICS INC,COM,046513107,1043000,25100,SH, ,DFND,2015-03-31
612,MEDIA GEN INC NEW,COM,58441K100,6022000,365200,SH, ,DFND,2015-03-31
613,METALDYNE PERFORMANCE GROUP,COM,59116R107,2548000,141400,SH, ,DFND,2015-03-31
614,VIVINT SOLAR INC,COM,92854Q106,1080000,89000,SH, ,DFND,2015-03-31
615,VITAE PHARMACEUTICALS INC,COM,92847N103,4274000,365000,SH, ,DFND,2015-03-31
616,XENON PHARMACEUTICALS INC,COM,98420N105,1855000,110000,SH, ,DFND,2015-03-31
617,FLAMEL TECHNOLOGIES SA,SPONSORED ADR,338488109,6397000,355800,SH, ,DFND,2015-03-31
618,IDERA PHARMACEUTICALS INC,COM NEW,45168K306,509000,137087,SH, ,DFND,2015-03-31
619,FORWARD PHARMA A/S,SPONSORED ADR,34986J105,1191000,42050,SH, ,DFND,2015-03-31
620,CSX CORP,CALL,126408103,24840000,750000,SH,Call,DFND,2015-03-31
621,CONNS INC,CALL,208242107,2967000,98000,SH,Call,DFND,2015-03-31
622,GAMESTOP CORP NEW,CALL,36467W109,5314000,140000,SH,Call,DFND,2015-03-31
623,ORBITAL ATK INC,COM,68557N103,27089000,353500,SH, ,DFND,2015-03-31
624,HARLEY DAVIDSON INC,CALL,412822108,2126000,35000,SH,Call,DFND,2015-03-31
625,TYSON FOODS INC,CALL,902494103,8043000,210000,SH,Call,DFND,2015-03-31
626,CHINA TELECOM CORP LTD,SPON ADR H SHS,169426103,1777000,27621,SH, ,DFND,2015-03-31
627,EQUINIX INC,COM PAR $0.001,29444U700,32529000,139700,SH, ,DFND,2015-03-31
628,EURONAV NV ANTWERPEN,SHS TEMP,B38564124,1329000,110200,SH, ,DFND,2015-03-31
629,INFRAREIT INC,COM,45685L100,1306000,45684,SH, ,DFND,2015-03-31
630,MEDTRONIC PLC,SHS,G5960L103,10622000,136200,SH, ,DFND,2015-03-31
631,MYLAN N V,SHS EURO,N59465109,15033000,253300,SH, ,DFND,2015-03-31
632,RENTRAK CORP,COM,760174102,1506000,27100,SH, ,DFND,2015-03-31
633,TEKMIRA PHARMACEUTICALS CORP,COM NEW,87911B209,2745000,157200,SH, ,DFND,2015-03-31
634,VISTA OUTDOOR INC,COM,928377100,5421000,126600,SH, ,DFND,2015-03-31
635,ZILLOW GROUP INC,CL A,98954M101,5597000,55800,SH, ,DFND,2015-03-31
636,ALIBABA GROUP HLDG LTD,CALL,01609W102,12486000,150000,SH,Call,DFND,2015-03-31
637,ALIBABA GROUP HLDG LTD,PUT,01609W102,12486000,150000,SH,Put,DFND,2015-03-31
638,GENERAL MLS INC,CALL,370334104,2762000,48800,SH,Call,DFND,2015-03-31
639,KELLOGG CO,CALL,487836108,5276000,80000,SH,Call,DFND,2015-03-31
640,LUMBER LIQUIDATORS HLDGS INC,CALL,55003T107,6156000,200000,SH,Call,DFND,2015-03-31
641,NEWMONT MINING CORP,CALL,651639106,1411000,65000,SH,Call,DFND,2015-03-31
642,SALIX PHARMACEUTICALS INC,CALL,795435106,864000,5000,SH,Call,DFND,2015-03-31
643,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,1827000,83310,SH, ,DFND,2015-03-31
644,ARADIGM CORP,COM NO PAR NEW,038505400,2032000,321485,SH, ,DFND,2015-03-31
645,AVINGER INC,COM,053734109,3236000,291750,SH, ,DFND,2015-03-31
646,CELGENE CORP,PUT,151020104,115303000,1000200,SH,Put,DFND,2015-03-31
647,CLOVIS ONCOLOGY INC,PUT,189464100,7423000,100000,SH,Put,DFND,2015-03-31
648,PFIZER INC,CALL,717081103,173950000,5000000,SH,Call,DFND,2015-03-31
649,CELLECTIS S A,SPONSORED ADS,15117K103,2248000,65000,SH, ,DFND,2015-03-31
650,SUMMIT THERAPEUTICS PLC,SPONS ADS,86627R102,10448000,843300,SH, ,DFND,2015-03-31
651,TYSON FOODS INC,PUT,902494103,19916000,520000,SH,Put,DFND,2015-03-31
652,UNITED STATES OIL FUND LP,CALL,91232N108,19366000,1150000,SH,Call,DFND,2015-03-31
653,UNITED STATES OIL FUND LP,PUT,91232N108,16840000,1000000,SH,Put,DFND,2015-03-31
654,SUMMIT MATLS INC,CL A,86614U100,579000,26133,SH, ,DFND,2015-03-31
655,CURRENCYSHARES EURO TR,PUT,23130C108,211420000,2000000,SH,Put,DFND,2015-03-31
656,JDS UNIPHASE CORP,CALL,46612J507,13120000,1000000,SH,Call,DFND,2015-03-31
657,HELMERICH & PAYNE INC,PUT,423452101,6807000,100000,SH,Put,DFND,2015-03-31
658,MARATHON OIL CORP,CALL,565849106,7833000,300000,SH,Call,DFND,2015-03-31
659,MARKET VECTORS ETF TR,GOLD MINER ETF,57060U100,9120000,500000,SH, ,DFND,2015-03-31
660,ISHARES,US HOME CONS ETF,464288752,14115000,500000,SH, ,DFND,2015-03-31
661,ARCHER DANIELS MIDLAND CO,PUT,039483102,26070000,550000,SH,Put,DFND,2015-03-31
662,DEERE & CO,PUT,244199105,35076000,400000,SH,Put,DFND,2015-03-31
663,DOW CHEM CO,PUT,260543103,11995000,250000,SH,Put,DFND,2015-03-31
664,GOODYEAR TIRE & RUBR CO,CALL,382550101,8124000,300000,SH,Call,DFND,2015-03-31
665,GRAINGER W W INC,PUT,384802104,23581000,100000,SH,Put,DFND,2015-03-31
666,WEYERHAEUSER CO,PUT,962166104,16575000,500000,SH,Put,DFND,2015-03-31
667,ROCKWELL AUTOMATION INC,CALL,773903109,4640000,40000,SH,Call,DFND,2015-03-31
668,CATERPILLAR INC DEL,CALL,149123101,2001000,25000,SH,Call,DFND,2015-03-31
669,HESS CORP,CALL,42809H107,3394000,50000,SH,Call,DFND,2015-03-31
670,ISHARES,IBOXX HI YD ETF,464288513,2718000,30000,SH, ,DFND,2015-03-31
671,ISHARES TR,CALL,464287192,15662000,100000,SH,Call,DFND,2015-03-31
672,ISHARES TR,CALL,464287184,22200000,500000,SH,Call,DFND,2015-03-31
