,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
583,PETROLEO BRASILEIRO SA PETRO,SPONSORED ADR,71654V408,6239000,621400,SH, ,DFND,2017-09-30
584,PGT INNOVATIONS INC,COM,69336V101,374000,25000,SH,Put,DFND,2017-09-30
585,PIEDMONT OFFICE REALTY TR IN,COM CL A,720190206,135000,6697,SH, ,DFND,2017-09-30
586,PILGRIMS PRIDE CORP NEW,COM,72147K108,636000,22400,SH, ,DFND,2017-09-30
587,PILGRIMS PRIDE CORP NEW,COM,72147K108,8310000,292500,SH,Put,DFND,2017-09-30
588,PINNACLE FOODS INC DEL,COM,72348P104,1206000,21093,SH, ,DFND,2017-09-30
589,PIONEER ENERGY SVCS CORP,COM,723664108,638000,250000,SH, ,DFND,2017-09-30
590,PIONEER NAT RES CO,COM,723787107,109145000,739763,SH, ,DFND,2017-09-30
591,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,52282000,2390578,SH, ,DFND,2017-09-30
592,PLANET FITNESS INC,CL A,72703H101,305000,11300,SH, ,DFND,2017-09-30
593,PLAYA HOTELS & RESORTS NV,SHS,N70544106,5210000,499545,SH, ,DFND,2017-09-30
594,POOL CORPORATION,COM,73278L105,7356000,68002,SH, ,DFND,2017-09-30
595,POPULAR INC,COM NEW,733174700,19861000,552616,SH, ,DFND,2017-09-30
596,POSCO,SPONSORED ADR,693483109,4268000,61500,SH, ,DFND,2017-09-30
597,POTASH CORP SASK INC,COM,73755L107,2386000,124000,SH, ,DFND,2017-09-30
598,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,800000,5500,SH, ,DFND,2017-09-30
599,POWERSHARES QQQ TRUST,UNIT SER 1,73935A104,82907000,570000,SH,Put,DFND,2017-09-30
600,PQ GROUP HLDGS INC,COM,73943T103,9176000,531970,SH, ,DFND,2017-09-30
601,PRA HEALTH SCIENCES INC,COM,69354M108,5903000,77500,SH, ,DFND,2017-09-30
602,PRAXAIR INC,COM,74005P104,36151000,258700,SH, ,DFND,2017-09-30
603,PROCTER AND GAMBLE CO,COM,742718109,6824000,75000,SH,Call,DFND,2017-09-30
604,PROGRESSIVE CORP OHIO,COM,743315103,38865000,802672,SH, ,DFND,2017-09-30
605,PROPETRO HLDG CORP,COM,74347M108,5039000,351149,SH, ,DFND,2017-09-30
606,PRUDENTIAL FINL INC,COM,744320102,8739000,82198,SH, ,DFND,2017-09-30
607,PTC THERAPEUTICS INC,COM,69366J200,8004000,400000,SH, ,DFND,2017-09-30
608,PUMA BIOTECHNOLOGY INC,COM,74587V107,57743000,482200,SH, ,DFND,2017-09-30
609,QEP RES INC,COM,74733V100,1142000,133300,SH, ,DFND,2017-09-30
610,QIAGEN NV,SHS NEW,N72482123,1103000,35000,SH, ,DFND,2017-09-30
611,QIWI PLC,SPON ADR REP B,74735M108,34000,2000,SH, ,DFND,2017-09-30
612,QUALCOMM INC,COM,747525103,1593000,30730,SH, ,DFND,2017-09-30
613,QUALITY CARE PPTYS INC,COM,747545101,8729000,563138,SH, ,DFND,2017-09-30
614,QUANTA SVCS INC,COM,74762E102,49990000,1337700,SH, ,DFND,2017-09-30
615,QUIDEL CORP,COM,74838J101,8123000,185192,SH, ,DFND,2017-09-30
616,QUIDEL CORP,COM,74838J101,8772000,200000,SH,Call,DFND,2017-09-30
617,QUINTILES IMS HOLDINGS INC,COM,74876Y101,4754000,50000,SH, ,DFND,2017-09-30
618,RADIUS HEALTH INC,COM NEW,750469207,17236000,447100,SH, ,DFND,2017-09-30
619,RALPH LAUREN CORP,CL A,751212101,30847000,349383,SH, ,DFND,2017-09-30
620,RANGE RES CORP,COM,75281A109,34462000,1760940,SH, ,DFND,2017-09-30
621,RAYMOND JAMES FINANCIAL INC,COM,754730109,5503000,65259,SH, ,DFND,2017-09-30
622,RAYONIER ADVANCED MATLS INC,COM,75508B104,3226000,235477,SH, ,DFND,2017-09-30
623,RAYTHEON CO,COM NEW,755111507,10654000,57100,SH, ,DFND,2017-09-30
624,REALPAGE INC,COM,75606N109,7266000,182100,SH, ,DFND,2017-09-30
625,RED HAT INC,COM,756577102,3237000,29200,SH, ,DFND,2017-09-30
626,RED ROBIN GOURMET BURGERS IN,COM,75689M101,9862000,147200,SH, ,DFND,2017-09-30
627,RED ROCK RESORTS INC,CL A,75700L108,99248000,4285300,SH, ,DFND,2017-09-30
628,REGAL ENTMT GROUP,CL A,758766109,5357000,334813,SH, ,DFND,2017-09-30
629,RELIANCE STEEL & ALUMINUM CO,COM,759509102,6095000,80017,SH, ,DFND,2017-09-30
630,RENT A CTR INC NEW,COM,76009N100,15498000,1350000,SH,Put,DFND,2017-09-30
631,RESMED INC,COM,761152107,2778000,36100,SH, ,DFND,2017-09-30
632,RESTAURANT BRANDS INTL INC,COM,76131D103,80332000,1257541,SH, ,DFND,2017-09-30
633,RETROPHIN INC,COM,761299106,11837000,475571,SH, ,DFND,2017-09-30
634,RICE ENERGY INC,COM,762760106,1033000,35700,SH, ,DFND,2017-09-30
635,ROCKWELL AUTOMATION INC,COM,773903109,9231000,51800,SH, ,DFND,2017-09-30
636,ROCKWELL COLLINS INC,COM,774341101,3751000,28700,SH, ,DFND,2017-09-30
637,ROYAL DUTCH SHELL PLC,SPONS ADR A,780259206,11151000,184065,SH, ,DFND,2017-09-30
638,RSP PERMIAN INC,COM,74978Q105,47049000,1360200,SH, ,DFND,2017-09-30
639,RSP PERMIAN INC,COM,74978Q105,6918000,200000,SH,Call,DFND,2017-09-30
640,S&P GLOBAL INC,COM,78409V104,3720000,23800,SH, ,DFND,2017-09-30
641,S&P GLOBAL INC,COM,78409V104,117451000,751400,SH,Call,DFND,2017-09-30
642,S&P GLOBAL INC,COM,78409V104,62524000,400000,SH,Put,DFND,2017-09-30
643,SAGE THERAPEUTICS INC,COM,78667J108,11111000,178350,SH, ,DFND,2017-09-30
644,SAGE THERAPEUTICS INC,COM,78667J108,12846000,206200,SH,Put,DFND,2017-09-30
645,SALESFORCE COM INC,COM,79466L302,7380000,79000,SH, ,DFND,2017-09-30
646,SANGAMO THERAPEUTICS INC,COM,800677106,10400000,693300,SH, ,DFND,2017-09-30
647,SANTANDER CONSUMER USA HDG I,COM,80283M101,21334000,1388000,SH, ,DFND,2017-09-30
648,SAREPTA THERAPEUTICS INC,COM,803607100,74630000,1645275,SH, ,DFND,2017-09-30
649,SBA COMMUNICATIONS CORP NEW,CL A,78410G104,9970000,69214,SH, ,DFND,2017-09-30
650,SCHEIN HENRY INC,COM,806407102,70097000,854945,SH, ,DFND,2017-09-30
651,SCHLUMBERGER LTD,COM,806857108,17531000,251300,SH, ,DFND,2017-09-30
652,SCIENCE APPLICATNS INTL CP N,COM,808625107,3657000,54700,SH, ,DFND,2017-09-30
653,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,3178000,95823,SH, ,DFND,2017-09-30
654,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,232000,7000,SH,Put,DFND,2017-09-30
655,SEALED AIR CORP NEW,COM,81211K100,2508000,58700,SH, ,DFND,2017-09-30
656,SEASPAN CORP,SHS,Y75638109,57000,8064,SH, ,DFND,2017-09-30
657,SEAWORLD ENTMT INC,COM,81282V100,7794000,600000,SH,Put,DFND,2017-09-30
658,SELECT ENERGY SVCS INC,CL A COM,81617J301,829000,52100,SH, ,DFND,2017-09-30
659,SELECT MED HLDGS CORP,COM,81619Q105,20751000,1080800,SH, ,DFND,2017-09-30
660,SELECT SECTOR SPDR TR,ENERGY,81369Y506,5136000,75000,SH, ,DFND,2017-09-30
661,SELECT SECTOR SPDR TR,ENERGY,81369Y506,1712000,25000,SH,Call,DFND,2017-09-30
662,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,4536000,175421,SH, ,DFND,2017-09-30
663,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,647000,25000,SH,Call,DFND,2017-09-30
664,SERVICEMASTER GLOBAL HLDGS I,COM,81761R109,5435000,116300,SH, ,DFND,2017-09-30
665,SHERWIN WILLIAMS CO,COM,824348106,208188000,581466,SH, ,DFND,2017-09-30
666,SHERWIN WILLIAMS CO,COM,824348106,17902000,50000,SH,Call,DFND,2017-09-30
667,SHIRE PLC,SPONSORED ADR,82481R106,32052000,209300,SH, ,DFND,2017-09-30
668,SHUTTERFLY INC,COM,82568P304,1846000,38083,SH, ,DFND,2017-09-30
669,SIERRA ONCOLOGY INC,COM,82640U107,2325000,1500000,SH, ,DFND,2017-09-30
670,SILGAN HOLDINGS INC,COM,827048109,7260000,246700,SH, ,DFND,2017-09-30
671,SILVER RUN ACQUISITION,COM CL A,82812A103,3716000,365052,SH, ,DFND,2017-09-30
672,SIMPLY GOOD FOODS CO,*W EXP 07/07/202,82900L110,475000,200000,SH, ,DFND,2017-09-30
673,SINCLAIR BROADCAST GROUP INC,CL A,829226109,9041000,282100,SH, ,DFND,2017-09-30
674,SITEONE LANDSCAPE SUPPLY INC,COM,82982L103,424000,7300,SH, ,DFND,2017-09-30
675,SLM CORP,COM,78442P106,36970000,3223200,SH, ,DFND,2017-09-30
676,SM ENERGY CO,COM,78454L100,8849000,498800,SH, ,DFND,2017-09-30
677,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,10683000,293500,SH, ,DFND,2017-09-30
678,SMITH A O,COM,831865209,17483000,294173,SH, ,DFND,2017-09-30
679,SONOCO PRODS CO,COM,835495102,15695000,311101,SH, ,DFND,2017-09-30
680,SOUTHERN CO,COM,842587107,2211000,45000,SH, ,DFND,2017-09-30
681,SOUTHWEST AIRLS CO,COM,844741108,93566000,1671411,SH, ,DFND,2017-09-30
682,SOUTHWEST AIRLS CO,COM,844741108,13995000,250000,SH,Call,DFND,2017-09-30
683,SOUTHWESTERN ENERGY CO,COM,845467109,6662000,1090417,SH, ,DFND,2017-09-30
684,SPARK THERAPEUTICS INC,COM,84652J103,1766000,19802,SH, ,DFND,2017-09-30
685,SPDR GOLD TRUST,GOLD SHS,78463V107,2918000,24000,SH, ,DFND,2017-09-30
686,SPDR S&P 500 ETF TR,TR UNIT,78462F103,276000,1099,SH, ,DFND,2017-09-30
687,SPDR S&P 500 ETF TR,TR UNIT,78462F103,957161000,3809900,SH,Put,DFND,2017-09-30
688,SPDR SERIES TRUST,S&P BIOTECH,78464A870,43285000,500000,SH,Put,DFND,2017-09-30
689,SPDR SERIES TRUST,S&P HOMEBUILD,78464A888,796000,20000,SH, ,DFND,2017-09-30
690,SPDR SERIES TRUST,S&P HOMEBUILD,78464A888,996000,25000,SH,Call,DFND,2017-09-30
691,SPDR SERIES TRUST,S&P HOMEBUILD,78464A888,996000,25000,SH,Put,DFND,2017-09-30
692,SPDR SERIES TRUST,S&P REGL BKG,78464A698,10570000,186226,SH, ,DFND,2017-09-30
693,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,10329000,132900,SH, ,DFND,2017-09-30
694,SPIRIT AIRLS INC,COM,848577102,6679000,199900,SH, ,DFND,2017-09-30
695,SPIRIT RLTY CAP INC NEW,COM,84860W102,8859000,1033700,SH, ,DFND,2017-09-30
696,SPRINT CORP,COM SER 1,85207U105,2256000,290000,SH, ,DFND,2017-09-30
697,SPRINT CORP,COM SER 1,85207U105,1155000,148500,SH,Put,DFND,2017-09-30
698,STANLEY BLACK & DECKER INC,COM,854502101,41633000,275771,SH, ,DFND,2017-09-30
699,STARBUCKS CORP,COM,855244109,5430000,101100,SH, ,DFND,2017-09-30
700,STEEL DYNAMICS INC,COM,858119100,6815000,197698,SH, ,DFND,2017-09-30
701,STERICYCLE INC,COM,858912108,4526000,63200,SH, ,DFND,2017-09-30
702,STERIS PLC,SHS USD,G84720104,28757000,325300,SH, ,DFND,2017-09-30
703,STIFEL FINL CORP,COM,860630102,743000,13900,SH, ,DFND,2017-09-30
704,STRYKER CORP,COM,863667101,5084000,35800,SH, ,DFND,2017-09-30
705,SUCAMPO PHARMACEUTICALS INC,CL A,864909106,21989000,1863435,SH, ,DFND,2017-09-30
706,SUMMIT MATLS INC,CL A,86614U100,27945000,872455,SH, ,DFND,2017-09-30
707,SUMMIT THERAPEUTICS PLC,SPONS ADS,86627R102,10121000,806471,SH, ,DFND,2017-09-30
708,SUNCOR ENERGY INC NEW,COM,867224107,7521000,214700,SH, ,DFND,2017-09-30
709,SUNRUN INC,COM,86771W105,2642000,476100,SH, ,DFND,2017-09-30
710,SUPERIOR ENERGY SVCS INC,COM,868157108,12773000,1196000,SH, ,DFND,2017-09-30
711,SYNCHRONY FINL,COM,87165B103,61097000,1967700,SH, ,DFND,2017-09-30
712,SYNCHRONY FINL,COM,87165B103,1863000,60000,SH,Call,DFND,2017-09-30
713,T MOBILE US INC,COM,872590104,6839000,110920,SH, ,DFND,2017-09-30
714,T2 BIOSYSTEMS INC,COM,89853L104,630000,150000,SH, ,DFND,2017-09-30
715,TACTILE SYS TECHNOLOGY INC,COM,87357P100,2015000,65100,SH, ,DFND,2017-09-30
716,TAILORED BRANDS INC,COM,87403A107,1952000,135214,SH, ,DFND,2017-09-30
717,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,145471000,1422974,SH, ,DFND,2017-09-30
718,TANGER FACTORY OUTLET CTRS I,COM,875465106,1992000,81560,SH, ,DFND,2017-09-30
719,TARGA RES CORP,COM,87612G101,39349000,831900,SH, ,DFND,2017-09-30
720,TARGA RES CORP,COM,87612G101,6622000,140000,SH,Put,DFND,2017-09-30
721,TE CONNECTIVITY LTD,REG SHS,H84989104,41825000,503552,SH, ,DFND,2017-09-30
722,TECHNIPFMC PLC,COM,G87110105,45311000,1622874,SH, ,DFND,2017-09-30
723,TECK RESOURCES LTD,CL B,878742204,21086000,999826,SH, ,DFND,2017-09-30
724,TEGNA INC,COM,87901J105,110000,8275,SH, ,DFND,2017-09-30
725,TEMPUR SEALY INTL INC,COM,88023U101,51692000,801183,SH, ,DFND,2017-09-30
726,TENET HEALTHCARE CORP,COM NEW,88033G407,4640000,282435,SH, ,DFND,2017-09-30
727,TENNECO INC,COM,880349105,4399000,72500,SH, ,DFND,2017-09-30
728,TEREX CORP NEW,COM,880779103,4502000,100000,SH, ,DFND,2017-09-30
729,TEREX CORP NEW,COM,880779103,15757000,350000,SH,Put,DFND,2017-09-30
730,TERNIUM SA,SPON ADR,880890108,49000,1600,SH, ,DFND,2017-09-30
731,TESARO INC,COM,881569107,413000,3200,SH, ,DFND,2017-09-30
732,TESARO INC,COM,881569107,12910000,100000,SH,Put,DFND,2017-09-30
733,TESLA INC,COM,88160R101,17055000,50000,SH,Put,DFND,2017-09-30
734,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,2200000,125000,SH, ,DFND,2017-09-30
735,TEXAS ROADHOUSE INC,COM,882681109,6268000,127556,SH, ,DFND,2017-09-30
736,TEXTRON INC,COM,883203101,10388000,192800,SH, ,DFND,2017-09-30
737,THERAPEUTICSMD INC,COM,88338N107,1495000,282600,SH, ,DFND,2017-09-30
738,THERMO FISHER SCIENTIFIC INC,COM,883556102,6622000,35000,SH, ,DFND,2017-09-30
739,THOMSON REUTERS CORP,COM,884903105,41447000,902850,SH, ,DFND,2017-09-30
740,THOR INDS INC,COM,885160101,109638000,870766,SH, ,DFND,2017-09-30
741,TIFFANY & CO NEW,COM,886547108,15061000,164100,SH, ,DFND,2017-09-30
742,TILE SHOP HLDGS INC,COM,88677Q109,12874000,1013691,SH, ,DFND,2017-09-30
743,TIME WARNER INC,COM NEW,887317303,459209000,4482273,SH, ,DFND,2017-09-30
744,TIME WARNER INC,COM NEW,887317303,506277000,4941700,SH,Call,DFND,2017-09-30
745,TIMKEN CO,COM,887389104,4190000,86300,SH, ,DFND,2017-09-30
746,TIVITY HEALTH INC,COM,88870R102,28686000,703100,SH, ,DFND,2017-09-30
747,TOPBUILD CORP,COM,89055F103,665000,10200,SH, ,DFND,2017-09-30
748,TORO CO,COM,891092108,869000,14000,SH, ,DFND,2017-09-30
749,TOTAL S A,SPONSORED ADR,89151E109,3760000,70251,SH, ,DFND,2017-09-30
750,TOTAL SYS SVCS INC,COM,891906109,48431000,739400,SH, ,DFND,2017-09-30
751,TRANSALTA CORP,COM,89346D107,2781000,475000,SH, ,DFND,2017-09-30
752,TRAVELERS COMPANIES INC,COM,89417E109,8254000,67370,SH, ,DFND,2017-09-30
753,TRI POINTE GROUP INC,COM,87265H109,15847000,1147500,SH, ,DFND,2017-09-30
754,TRINITY INDS INC,COM,896522109,2724000,85400,SH, ,DFND,2017-09-30
755,TRINITY INDS INC,COM,896522109,12760000,400000,SH,Call,DFND,2017-09-30
756,TRINSEO S A,SHS,L9340P101,46071000,686600,SH, ,DFND,2017-09-30
757,TRONOX LTD,SHS CL A,Q9235V101,4220000,200000,SH, ,DFND,2017-09-30
758,TRUECAR INC,COM,89785L107,5969000,378036,SH, ,DFND,2017-09-30
759,TRUECAR INC,COM,89785L107,3261000,206500,SH,Call,DFND,2017-09-30
760,TWENTY FIRST CENTY FOX INC,CL A,90130A101,227000,8600,SH, ,DFND,2017-09-30
761,TWITTER INC,COM,90184L102,32013000,1897600,SH, ,DFND,2017-09-30
762,TWITTER INC,COM,90184L102,116936000,6931600,SH,Call,DFND,2017-09-30
763,TYSON FOODS INC,CL A,902494103,116641000,1655653,SH, ,DFND,2017-09-30
764,U S CONCRETE INC,COM NEW,90333L201,40648000,532742,SH, ,DFND,2017-09-30
765,U S SILICA HLDGS INC,COM,90346E103,29610000,953002,SH, ,DFND,2017-09-30
766,ULTA BEAUTY INC,COM,90384S303,12433000,55000,SH,Call,DFND,2017-09-30
767,ULTRAGENYX PHARMACEUTICAL IN,COM,90400D108,2663000,50000,SH, ,DFND,2017-09-30
768,UNILEVER N V,N Y SHS NEW,904784709,596000,10100,SH, ,DFND,2017-09-30
769,UNITED CONTL HLDGS INC,COM,910047109,28887000,474491,SH, ,DFND,2017-09-30
770,UNITED PARCEL SERVICE INC,CL B,911312106,4804000,40000,SH, ,DFND,2017-09-30
771,UNITED RENTALS INC,COM,911363109,3607000,26000,SH, ,DFND,2017-09-30
772,UNITED RENTALS INC,COM,911363109,4162000,30000,SH,Call,DFND,2017-09-30
773,UNITED TECHNOLOGIES CORP,COM,913017109,123773000,1066269,SH, ,DFND,2017-09-30
774,UNITEDHEALTH GROUP INC,COM,91324P102,7834000,40000,SH, ,DFND,2017-09-30
775,UNIVAR INC,COM,91336L107,8537000,295100,SH, ,DFND,2017-09-30
776,UNIVERSAL HLTH SVCS INC,CL B,913903100,23974000,216100,SH, ,DFND,2017-09-30
777,VALEANT PHARMACEUTICALS INTL,COM,91911K102,50155000,3500000,SH,Put,DFND,2017-09-30
778,VALERO ENERGY CORP NEW,COM,91913Y100,49535000,643900,SH,Put,DFND,2017-09-30
779,VANDA PHARMACEUTICALS INC,COM,921659108,1790000,100000,SH, ,DFND,2017-09-30
780,VANECK VECTORS ETF TR,GOLD MINERS ETF,92189F106,11480000,500000,SH,Call,DFND,2017-09-30
781,VANTIV INC,CL A,92210H105,24770000,351500,SH, ,DFND,2017-09-30
782,VARIAN MED SYS INC,COM,92220P105,14319000,143100,SH, ,DFND,2017-09-30
783,VEECO INSTRS INC DEL,COM,922417100,22556000,1054000,SH, ,DFND,2017-09-30
784,VEECO INSTRS INC DEL,NOTE 2.700% 1/1,922417AD2,3022000,3150000,PRN, ,DFND,2017-09-30
785,VEEVA SYS INC,CL A COM,922475108,11282000,200000,SH, ,DFND,2017-09-30
786,VENATOR MATLS PLC,SHS,G9329Z100,28675000,1268800,SH, ,DFND,2017-09-30
787,VERA BRADLEY INC,COM,92335C106,26077000,2959900,SH, ,DFND,2017-09-30
788,VERASTEM INC,COM,92337C104,6580000,1400000,SH, ,DFND,2017-09-30
789,VERIFONE SYS INC,COM,92342Y109,518000,25539,SH, ,DFND,2017-09-30
790,VERIZON COMMUNICATIONS INC,COM,92343V104,2494000,50400,SH, ,DFND,2017-09-30
791,VERIZON COMMUNICATIONS INC,COM,92343V104,16861000,340700,SH,Call,DFND,2017-09-30
792,VERSARTIS INC,COM,92529L102,245000,100000,SH, ,DFND,2017-09-30
793,VERSARTIS INC,COM,92529L102,250000,102100,SH,Call,DFND,2017-09-30
794,VERTEX PHARMACEUTICALS INC,COM,92532F100,138239000,909230,SH, ,DFND,2017-09-30
795,VIACOM INC NEW,CL B,92553P201,513000,18434,SH, ,DFND,2017-09-30
796,VIACOM INC NEW,CL B,92553P201,200000,7200,SH,Put,DFND,2017-09-30
797,VIRTUS INVT PARTNERS INC,COM,92828Q109,8657000,74600,SH, ,DFND,2017-09-30
798,VISA INC,COM CL A,92826C839,147784000,1404259,SH, ,DFND,2017-09-30
799,VISA INC,COM CL A,92826C839,37886000,360000,SH,Call,DFND,2017-09-30
800,VOYAGER THERAPEUTICS INC,COM,92915B106,2695000,130900,SH, ,DFND,2017-09-30
801,VULCAN MATLS CO,COM,929160109,124235000,1038752,SH, ,DFND,2017-09-30
802,WABCO HLDGS INC,COM,92927K102,16185000,109355,SH, ,DFND,2017-09-30
803,WABTEC CORP,COM,929740108,9567000,126300,SH, ,DFND,2017-09-30
804,WAGEWORKS INC,COM,930427109,22206000,365834,SH, ,DFND,2017-09-30
805,WAL-MART STORES INC,COM,931142103,5665000,72500,SH, ,DFND,2017-09-30
806,WASHINGTON PRIME GROUP NEW,COM,93964W108,9100000,1092452,SH, ,DFND,2017-09-30
807,WASTE CONNECTIONS INC,COM,94106B101,965000,13800,SH, ,DFND,2017-09-30
808,WASTE MGMT INC DEL,COM,94106L109,5651000,72200,SH, ,DFND,2017-09-30
809,WATERS CORP,COM,941848103,17952000,100000,SH,Put,DFND,2017-09-30
810,WAVE LIFE SCIENCES LTD,SHS,Y95308105,13679000,628912,SH, ,DFND,2017-09-30
811,WAYFAIR INC,CL A,94419L101,1008000,14953,SH, ,DFND,2017-09-30
812,WEATHERFORD INTL PLC,ORD SHS,G48833100,2074000,452900,SH, ,DFND,2017-09-30
813,WELLCARE HEALTH PLANS INC,COM,94946T106,28281000,164672,SH, ,DFND,2017-09-30
814,WELLS FARGO CO NEW,COM,949746101,12624000,228900,SH, ,DFND,2017-09-30
815,WESCO AIRCRAFT HLDGS INC,COM,950814103,997000,106100,SH, ,DFND,2017-09-30
816,WESTERN ALLIANCE BANCORP,COM,957638109,2654000,50000,SH, ,DFND,2017-09-30
817,WESTLAKE CHEM CORP,COM,960413102,2077000,25000,SH, ,DFND,2017-09-30
818,WESTROCK CO,COM,96145D105,51740000,912047,SH, ,DFND,2017-09-30
819,WEX INC,COM,96208T104,55578000,495260,SH, ,DFND,2017-09-30
820,WHIRLPOOL CORP,COM,963320106,18501000,100308,SH, ,DFND,2017-09-30
821,WILLIAMS COS INC DEL,COM,969457100,1729000,57600,SH, ,DFND,2017-09-30
822,WIX COM LTD,SHS,M98068105,7889000,109800,SH, ,DFND,2017-09-30
823,WORKDAY INC,CL A,98138H101,2276000,21600,SH, ,DFND,2017-09-30
824,WPX ENERGY INC,COM,98212B103,163975000,14258654,SH, ,DFND,2017-09-30
825,WPX ENERGY INC,COM,98212B103,27616000,2401400,SH,Call,DFND,2017-09-30
826,WRIGHT MED GROUP N V,ORD SHS 0.03 PAR,N96617118,3149000,121724,SH, ,DFND,2017-09-30
827,WRIGHT MED GROUP N V,ORD SHS 0.03 PAR,N96617118,2716000,105000,SH,Call,DFND,2017-09-30
828,WYNN RESORTS LTD,COM,983134107,62374000,418843,SH, ,DFND,2017-09-30
829,XENCOR INC,COM,98401F105,1146000,50000,SH, ,DFND,2017-09-30
830,XENON PHARMACEUTICALS INC,COM,98420N105,915000,310179,SH, ,DFND,2017-09-30
831,XILINX INC,COM,983919101,18413000,259962,SH, ,DFND,2017-09-30
832,XPERI CORP,COM,98421B100,12233000,483502,SH, ,DFND,2017-09-30
833,XPO LOGISTICS INC,COM,983793100,15524000,229039,SH, ,DFND,2017-09-30
834,YANDEX N V,SHS CLASS A,N97284108,119229000,3618469,SH, ,DFND,2017-09-30
835,YANDEX N V,SHS CLASS A,N97284108,9885000,300000,SH,Call,DFND,2017-09-30
836,YELP INC,CL A,985817105,11124000,256900,SH, ,DFND,2017-09-30
837,YPF SOCIEDAD ANONIMA,SPON ADR CL D,984245100,2578000,115700,SH, ,DFND,2017-09-30
838,YUM CHINA HLDGS INC,COM,98850P109,9100000,227662,SH, ,DFND,2017-09-30
839,ZAI LAB LTD,ADR,98887Q104,135000,5000,SH, ,DFND,2017-09-30
840,ZAYO GROUP HLDGS INC,COM,98919V105,3583000,104100,SH, ,DFND,2017-09-30
841,ZENDESK INC,COM,98936J101,675000,23200,SH, ,DFND,2017-09-30
842,ZIMMER BIOMET HLDGS INC,COM,98956P102,81717000,697900,SH, ,DFND,2017-09-30
843,ZOETIS INC,CL A,98978V103,45945000,720600,SH, ,DFND,2017-09-30
844,ZOGENIX INC,COM NEW,98978L204,5338000,152301,SH, ,DFND,2017-09-30
845,ZYNGA INC,CL A,98986T108,10892000,2881437,SH, ,DFND,2017-09-30
