,NAME_OF_ISSUER,TITLE_OF_CLASS,CUSIP,VALUE,SHARES,SHARE TYPE,PUT_CALL,INVESTMENT_DISCRETION,DATE_STRING
589,SCHOLAR ROCK HLDG CORP,COM,80706P103,4158000,343333,SH, ,DFND,2020-03-31
590,SCHWAB CHARLES CORP,COM,808513105,31116000,925534,SH, ,DFND,2020-03-31
591,SCIENCE APPLICATNS INTL CP N,COM,808625107,12682000,169927,SH, ,DFND,2020-03-31
592,SCORPIO TANKERS INC,SHS,Y7542C130,5751000,300759,SH, ,DFND,2020-03-31
593,SCRIPPS E W CO OHIO,CL A NEW,811054402,49000,6500,SH, ,DFND,2020-03-31
594,SEA LTD,SPONSORED ADS,81141R100,1918000,43284,SH, ,DFND,2020-03-31
595,SEATTLE GENETICS INC,COM,812578102,31761000,275275,SH, ,DFND,2020-03-31
596,SEATTLE GENETICS INC,COM,812578102,11538000,100000,SH,Call,DFND,2020-03-31
597,SEI INVESTMENTS CO,COM,784117103,1271000,27435,SH, ,DFND,2020-03-31
598,SELECT MED HLDGS CORP,COM,81619Q105,12755000,850325,SH, ,DFND,2020-03-31
599,SELECT SECTOR SPDR TR,ENERGY,81369Y506,13658000,470000,SH, ,DFND,2020-03-31
600,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,2206000,40500,SH, ,DFND,2020-03-31
601,SELECT SECTOR SPDR TR,SBI INT-FINL,81369Y605,949000,45600,SH, ,DFND,2020-03-31
602,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,554000,10000,SH, ,DFND,2020-03-31
603,SELECTA BIOSCIENCES INC,COM,816212104,2081000,863528,SH, ,DFND,2020-03-31
604,SENSIENT TECHNOLOGIES CORP,COM,81725T100,914000,21004,SH, ,DFND,2020-03-31
605,SERVICEMASTER GLOBAL HLDGS I,COM,81761R109,4713000,174545,SH, ,DFND,2020-03-31
606,SHERWIN WILLIAMS CO,COM,824348106,28077000,61100,SH, ,DFND,2020-03-31
607,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,1026000,28000,SH, ,DFND,2020-03-31
608,SIMPLY GOOD FOODS CO,COM,82900L102,16480000,855646,SH, ,DFND,2020-03-31
609,SIMPSON MANUFACTURING CO INC,COM,829073105,383000,6186,SH, ,DFND,2020-03-31
610,SITEONE LANDSCAPE SUPPLY INC,COM,82982L103,391000,5309,SH, ,DFND,2020-03-31
611,SKECHERS U S A INC,CL A,830566105,32181000,1355552,SH, ,DFND,2020-03-31
612,SKYWORKS SOLUTIONS INC,COM,83088M102,15874000,177600,SH, ,DFND,2020-03-31
613,SLM CORP,COM,78442P106,27218000,3785600,SH, ,DFND,2020-03-31
614,SMARTSHEET INC,COM CL A,83200N103,21576000,519790,SH, ,DFND,2020-03-31
615,SOLENO THERAPEUTICS INC,COM NEW,834203200,916000,385000,SH, ,DFND,2020-03-31
616,SOUTHERN COPPER CORP,COM,84265V105,2202000,78200,SH, ,DFND,2020-03-31
617,SOUTHWESTERN ENERGY CO,COM,845467109,2204000,1304200,SH, ,DFND,2020-03-31
618,SPDR GOLD TRUST,GOLD SHS,78463V107,3701000,25000,SH, ,DFND,2020-03-31
619,SPDR S&P 500 ETF TR,TR UNIT,78462F103,191122000,741500,SH,Put,DFND,2020-03-31
620,SPDR SER TR,PORTFOLIO INTRMD,78464A375,23360000,686860,SH, ,DFND,2020-03-31
621,SPDR SER TR,S&P RETAIL ETF,78464A714,298000,10000,SH, ,DFND,2020-03-31
622,SPECTRUM BRANDS HLDGS INC NE,COM,84790A105,784000,21551,SH, ,DFND,2020-03-31
623,SPIRIT AIRLS INC,COM,848577102,10638000,825323,SH, ,DFND,2020-03-31
624,SPIRIT RLTY CAP INC NEW,COM NEW,84860W300,360000,13748,SH, ,DFND,2020-03-31
625,SPLUNK INC,COM,848637104,16441000,130244,SH, ,DFND,2020-03-31
626,SPRINGWORKS THERAPEUTICS INC,COM,85205L107,15398000,570287,SH, ,DFND,2020-03-31
627,SPROUTS FMRS MKT INC,COM,85208M102,2261000,121600,SH, ,DFND,2020-03-31
628,STANLEY BLACK & DECKER INC,COM,854502101,7432000,74315,SH, ,DFND,2020-03-31
629,STARWOOD PPTY TR INC,COM,85571B105,4960000,483876,SH, ,DFND,2020-03-31
630,STEEL DYNAMICS INC,COM,858119100,951000,42200,SH, ,DFND,2020-03-31
631,STRYKER CORP,COM,863667101,1582000,9500,SH, ,DFND,2020-03-31
632,SUNCOR ENERGY INC NEW,COM,867224107,33508000,2105204,SH, ,DFND,2020-03-31
633,SUNNOVA ENERGY INTL INC,COM,86745K104,1601000,159000,SH, ,DFND,2020-03-31
634,SUNOPTA INC,COM,8676EP108,3478000,2022000,SH, ,DFND,2020-03-31
635,SUNSTONE HOTEL INVS INC NEW,COM,867892101,204000,23400,SH, ,DFND,2020-03-31
636,SUPERNUS PHARMACEUTICALS INC,COM,868459108,6237000,346666,SH, ,DFND,2020-03-31
637,SVMK INC,COM,78489X103,276000,20400,SH, ,DFND,2020-03-31
638,SYNCHRONY FINL,COM,87165B103,43059000,2676125,SH, ,DFND,2020-03-31
639,SYROS PHARMACEUTICALS INC,COM,87184Q107,13491000,2275000,SH, ,DFND,2020-03-31
640,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,25550000,534632,SH, ,DFND,2020-03-31
641,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,125116000,1054856,SH, ,DFND,2020-03-31
642,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,7710000,65000,SH,Call,DFND,2020-03-31
643,TAL EDUCATION GROUP,SPONSORED ADS,874080104,16270000,305484,SH, ,DFND,2020-03-31
644,TALEND S A,ADS,874224207,17631000,786057,SH, ,DFND,2020-03-31
645,TALLGRASS ENERGY LP,CLASS A SHS,874696107,7353000,446715,SH, ,DFND,2020-03-31
646,TARGA RES CORP,COM,87612G101,2724000,394151,SH, ,DFND,2020-03-31
647,TC ENERGY CORP,COM,87807B107,12094000,272500,SH, ,DFND,2020-03-31
648,TE CONNECTIVITY LTD,REG SHS,H84989104,2037000,32350,SH, ,DFND,2020-03-31
649,TECHNIPFMC PLC,COM,G87110105,21376000,3171447,SH, ,DFND,2020-03-31
650,TEMPUR SEALY INTL INC,COM,88023U101,20154000,461080,SH, ,DFND,2020-03-31
651,TENARIS S A,SPONSORED ADS,88031M109,1724000,143055,SH, ,DFND,2020-03-31
652,TEXAS CAPITAL BANCSHARES INC,COM,88224Q107,1474000,66500,SH, ,DFND,2020-03-31
653,TEXAS ROADHOUSE INC,COM,882681109,14576000,352935,SH, ,DFND,2020-03-31
654,TEXTRON INC,COM,883203101,16466000,617382,SH, ,DFND,2020-03-31
655,TEXTRON INC,COM,883203101,1358000,50900,SH,Call,DFND,2020-03-31
656,TFS FINL CORP,COM,87240R107,4371000,286232,SH, ,DFND,2020-03-31
657,TIM PARTICIPACOES S A,SPONSORED ADR,88706P205,14399000,1184095,SH, ,DFND,2020-03-31
658,TJX COS INC NEW,COM,872540109,34963000,731300,SH, ,DFND,2020-03-31
659,TORO CO,COM,891092108,1251000,19218,SH, ,DFND,2020-03-31
660,TOTAL S.A.,SPONSORED ADS,89151E109,42761000,1148250,SH, ,DFND,2020-03-31
661,TRADEWEB MKTS INC,CL A,892672106,577000,13724,SH, ,DFND,2020-03-31
662,TRANSALTA CORP,COM,89346D107,4491000,860000,SH, ,DFND,2020-03-31
663,TRICIDA INC,COM,89610F101,481000,21869,SH, ,DFND,2020-03-31
664,TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,4174000,1033094,SH, ,DFND,2020-03-31
665,TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,404000,100000,SH,Call,DFND,2020-03-31
666,TRIMBLE INC,COM,896239100,1510000,47437,SH, ,DFND,2020-03-31
667,TRIPADVISOR INC,COM,896945201,7214000,414841,SH, ,DFND,2020-03-31
668,TRITON INTL LTD,CL A,G9078F107,1244000,48068,SH, ,DFND,2020-03-31
669,TRUIST FINL CORP,COM,89832Q109,12907000,418500,SH, ,DFND,2020-03-31
670,TRUSTMARK CORP,COM,898402102,259000,11100,SH, ,DFND,2020-03-31
671,TTEC HLDGS INC,COM,89854H102,661000,18000,SH, ,DFND,2020-03-31
672,TTM TECHNOLOGIES INC,COM,87305R109,16875000,1632051,SH, ,DFND,2020-03-31
673,TWILIO INC,CL A,90138F102,3714000,41500,SH, ,DFND,2020-03-31
674,TYLER TECHNOLOGIES INC,COM,902252105,741000,2500,SH, ,DFND,2020-03-31
675,TYSON FOODS INC,CL A,902494103,21065000,364007,SH, ,DFND,2020-03-31
676,UBER TECHNOLOGIES INC,COM,90353T100,374000,13403,SH, ,DFND,2020-03-31
677,ULTRA CLEAN HLDGS INC,COM,90385V107,3441000,249363,SH, ,DFND,2020-03-31
678,UMPQUA HLDGS CORP,COM,904214103,1310000,120172,SH, ,DFND,2020-03-31
679,UNION PAC CORP,COM,907818108,65685000,465721,SH, ,DFND,2020-03-31
680,UNISYS CORP,COM NEW,909214306,4514000,365473,SH, ,DFND,2020-03-31
681,UNITED AIRLS HLDGS INC,COM,910047109,2366000,75000,SH,Call,DFND,2020-03-31
682,UNITED PARCEL SERVICE INC,CL B,911312106,13375000,143166,SH, ,DFND,2020-03-31
683,UNITED TECHNOLOGIES CORP,COM,913017109,156526000,1659347,SH, ,DFND,2020-03-31
684,UNITED THERAPEUTICS CORP DEL,COM,91307C102,54918000,579148,SH, ,DFND,2020-03-31
685,UNITEDHEALTH GROUP INC,COM,91324P102,2400000,9623,SH, ,DFND,2020-03-31
686,URBAN OUTFITTERS INC,COM,917047102,7241000,508514,SH, ,DFND,2020-03-31
687,VALE S A,SPONSORED ADS,91912E105,63544000,7665190,SH, ,DFND,2020-03-31
688,VALERO ENERGY CORP,COM,91913Y100,3773000,83185,SH, ,DFND,2020-03-31
689,VALLEY NATL BANCORP,COM,919794107,100000,13700,SH, ,DFND,2020-03-31
690,VALVOLINE INC,COM,92047W101,933000,71293,SH, ,DFND,2020-03-31
691,VANGUARD SCOTTSDALE FDS,SHRT TRM CORP BD,92206C409,22922000,289790,SH, ,DFND,2020-03-31
692,VECTOR GROUP LTD,COM,92240M108,2203000,233857,SH, ,DFND,2020-03-31
693,VEEVA SYS INC,CL A COM,922475108,1086000,6942,SH, ,DFND,2020-03-31
694,VEONEER INCORPORATED,COM,92336X109,1769000,241700,SH, ,DFND,2020-03-31
695,VERASTEM INC,COM,92337C104,16160000,6121043,SH, ,DFND,2020-03-31
696,VERASTEM INC,COM,92337C104,3960000,1500000,SH,Call,DFND,2020-03-31
697,VIACOMCBS INC,CL B,92556H206,3038000,216817,SH, ,DFND,2020-03-31
698,VIAVI SOLUTIONS INC,COM,925550105,944000,84200,SH, ,DFND,2020-03-31
699,VICI PPTYS INC,COM,925652109,38866000,2335687,SH, ,DFND,2020-03-31
700,VIPSHOP HLDGS LTD,SPONSORED ADS A,92763W103,35205000,2259624,SH, ,DFND,2020-03-31
701,VIRTUS INVT PARTNERS INC,COM,92828Q109,12103000,159015,SH, ,DFND,2020-03-31
702,VISHAY INTERTECHNOLOGY INC,COM,928298108,892000,61892,SH, ,DFND,2020-03-31
703,VISTRA ENERGY CORP,COM,92840M102,638000,40000,SH, ,DFND,2020-03-31
704,VIVINT SOLAR INC,COM,92854Q106,7277000,1665204,SH, ,DFND,2020-03-31
705,VONAGE HLDGS CORP,COM,92886T201,16006000,2213779,SH, ,DFND,2020-03-31
706,VORNADO RLTY TR,SH BEN INT,929042109,510000,14095,SH, ,DFND,2020-03-31
707,VOYA FINANCIAL INC,COM,929089100,26518000,653954,SH, ,DFND,2020-03-31
708,WARRIOR MET COAL INC,COM,93627C101,4480000,421834,SH, ,DFND,2020-03-31
709,WASHINGTON FED INC,COM,938824109,296000,11400,SH, ,DFND,2020-03-31
710,WASHINGTON REAL ESTATE INVT,SH BEN INT,939653101,1328000,55638,SH, ,DFND,2020-03-31
711,WATSCO INC,COM,942622200,1022000,6470,SH, ,DFND,2020-03-31
712,WATTS WATER TECHNOLOGIES INC,CL A,942749102,110000,1300,SH, ,DFND,2020-03-31
713,WD-40 CO,COM,929236107,362000,1800,SH, ,DFND,2020-03-31
714,WENDYS CO,COM,95058W100,16231000,1090813,SH, ,DFND,2020-03-31
715,WEST PHARMACEUTICAL SVSC INC,COM,955306105,4565000,29981,SH, ,DFND,2020-03-31
716,WESTERN ALLIANCE BANCORP,COM,957638109,2461000,80388,SH, ,DFND,2020-03-31
717,WESTERN DIGITAL CORP.,COM,958102105,32152000,772509,SH, ,DFND,2020-03-31
718,WESTLAKE CHEM CORP,COM,960413102,4735000,124050,SH, ,DFND,2020-03-31
719,WESTROCK CO,COM,96145D105,11007000,389491,SH, ,DFND,2020-03-31
720,WEYERHAEUSER CO,COM,962166104,2945000,173732,SH, ,DFND,2020-03-31
721,WILLIAMS COS INC,COM,969457100,20447000,1445000,SH, ,DFND,2020-03-31
722,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,24463000,144027,SH, ,DFND,2020-03-31
723,WIX COM LTD,SHS,M98068105,30098000,298536,SH, ,DFND,2020-03-31
724,WOODWARD INC,COM,980745103,145000,2433,SH, ,DFND,2020-03-31
725,WORLD WRESTLING ENTMT INC,CL A,98156Q108,564000,16623,SH, ,DFND,2020-03-31
726,WYNN RESORTS LTD,COM,983134107,27819000,462182,SH, ,DFND,2020-03-31
727,WYNN RESORTS LTD,COM,983134107,8318000,138200,SH,Call,DFND,2020-03-31
728,XENON PHARMACEUTICALS INC,COM,98420N105,6635000,585053,SH, ,DFND,2020-03-31
729,XEROX HOLDINGS CORP,COM NEW,98421M106,13145000,694033,SH, ,DFND,2020-03-31
730,XPO LOGISTICS INC,COM,983793100,1119000,22954,SH, ,DFND,2020-03-31
731,YELP INC,CL A,985817105,284000,15750,SH, ,DFND,2020-03-31
732,YPF SOCIEDAD ANONIMA,SPON ADR CL D,984245100,1032000,247367,SH, ,DFND,2020-03-31
733,YUM BRANDS INC,COM,988498101,9795000,142934,SH, ,DFND,2020-03-31
734,ZAFGEN INC,COM,98885E103,159000,207129,SH, ,DFND,2020-03-31
735,ZEBRA TECHNOLOGIES CORP,CL A,989207105,26718000,145521,SH, ,DFND,2020-03-31
736,ZENDESK INC,COM,98936J101,3469000,54200,SH, ,DFND,2020-03-31
737,ZIMMER BIOMET HOLDINGS INC,COM,98956P102,6127000,60612,SH, ,DFND,2020-03-31
738,ZIONS BANCORPORATION N A,COM,989701107,11777000,440085,SH, ,DFND,2020-03-31
739,ZOETIS INC,CL A,98978V103,63868000,542682,SH, ,DFND,2020-03-31
740,ZSCALER INC,COM,98980G102,21420000,351960,SH, ,DFND,2020-03-31
741,ZUMIEZ INC,COM,989817101,1015000,58594,SH, ,DFND,2020-03-31
742,ZUORA INC,COM CL A,98983V106,4134000,513546,SH, ,DFND,2020-03-31
743,ZYMEWORKS INC,COM,98985W102,29458000,830507,SH, ,DFND,2020-03-31
744,ZYNGA INC,CL A,98986T108,38200000,5576693,SH, ,DFND,2020-03-31
